Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
21/04/2022 13:28:22,Back,Oscar Otte,1.16,8.86,10330,
21/04/2022 13:27:33,Back,Aslan Karatsev,10,3.86,10084,
21/04/2022 13:27:33,Back,Aslan Karatsev,10,1.6,10078,
21/04/2022 13:27:33,Back,Aslan Karatsev,10,0.86,10056,
21/04/2022 13:27:33,Lay,Oscar Otte,1.1,100,10008,
21/04/2022 13:27:26,Lay,Oscar Otte,1.2,50,10010,
21/04/2022 13:27:26,Back,Aslan Karatsev,7.8,0.12,10057,
21/04/2022 13:27:05,Lay,Oscar Otte,1.3,20,10009,
21/04/2022 13:26:37,Lay,Oscar Otte,1.4,10,10013,
21/04/2022 13:26:37,Back,Aslan Karatsev,3.4,0.5,10076,
21/04/2022 13:26:37,Back,Aslan Karatsev,3.65,0.3,10058,
21/04/2022 13:16:33,Back,Aslan Karatsev,3.1,0.95,10086,
21/04/2022 12:52:50,Back,Aslan Karatsev,2.42,0.85,10079,
21/04/2022 12:52:50,Back,Aslan Karatsev,2.38,0.58,10060,
21/04/2022 12:41:08,Back,Aslan Karatsev,2.04,1.93,10085,
21/04/2022 12:35:31,Back,Aslan Karatsev,1.88,1.36,10077,
21/04/2022 12:34:40,Back,Aslan Karatsev,1.76,1.05,10059,
21/04/2022 12:24:34,Back,Aslan Karatsev,1.54,2.22,10071,
21/04/2022 12:23:15,Back,Aslan Karatsev,1.51,3.91,10080,
21/04/2022 12:20:09,Back,Aslan Karatsev,1.34,5.89,10083,
21/04/2022 12:14:45,Lay,Aslan Karatsev,1.2,50,10011,
21/04/2022 12:14:03,Lay,Aslan Karatsev,1.3,20,10014,
21/04/2022 12:11:53,Lay,Aslan Karatsev,1.4,10,10012,
