Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
18/04/2022 19:00:06,Back,Fabio Fognini,1.86,0.349999999999909,10931,
18/04/2022 18:50:41,Back,Fabio Fognini,1.23,6.2,10924,
18/04/2022 18:47:16,Back,Fabio Fognini,1.16,8.86,10925,
18/04/2022 18:37:19,Lay,Fabio Fognini,1.1,100,10773,
18/04/2022 17:30:02,Back,Fabio Fognini,2.42,0.85,10812,
18/04/2022 17:29:59,Back,Fabio Fognini,2.38,0.58,10800,
18/04/2022 17:17:47,Back,Fabio Fognini,2.04,1.93,10818,
18/04/2022 17:17:38,Back,Fabio Fognini,1.88,1.36,10809,
18/04/2022 17:17:18,Back,Fabio Fognini,1.76,1.05,10799,
18/04/2022 17:12:05,Back,Fabio Fognini,1.54,2.22,10804,
18/04/2022 17:11:22,Back,Fabio Fognini,1.51,3.91,10816,
18/04/2022 16:56:38,Back,Fabio Fognini,1.34,5.89,10813,
18/04/2022 16:35:41,Lay,Fabio Fognini,1.2,50,10769,
18/04/2022 16:32:08,Lay,Fabio Fognini,1.3,20,10776,
18/04/2022 16:30:35,Lay,Fabio Fognini,1.4,10,10770,
