Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
23/03/2022 22:57:51,Lay,Facundo Mena,1.2,50,15703,
23/03/2022 22:57:51,Lay,Facundo Mena,1.3,20,15705,
23/03/2022 22:57:51,Lay,Facundo Mena,1.4,10,15708,
23/03/2022 22:57:51,Back,Alexander Ritschard,3.4,0.5,15761,
23/03/2022 22:57:51,Back,Alexander Ritschard,3.65,0.3,15717,
23/03/2022 22:57:47,Back,Alexander Ritschard,3.1,0.95,15810,
23/03/2022 22:57:12,Back,Alexander Ritschard,2.84,26.99,15827,
23/03/2022 22:31:15,Back,Alexander Ritschard,2.42,0.85,15760,
23/03/2022 22:31:07,Back,Alexander Ritschard,2.38,0.58,15716,
23/03/2022 22:31:03,Back,Alexander Ritschard,2.04,1.93,15811,
23/03/2022 22:31:03,Back,Alexander Ritschard,2.26,1.12,15829,
23/03/2022 22:20:37,Back,Alexander Ritschard,1.88,1.36,15759,
23/03/2022 22:20:37,Back,Alexander Ritschard,1.86,1.65,15828,
23/03/2022 22:11:32,Back,Alexander Ritschard,1.76,1.05,15714,
23/03/2022 22:07:25,Back,Alexander Ritschard,1.51,3.91,15807,
23/03/2022 22:07:25,Back,Alexander Ritschard,1.59,2.42,15826,
23/03/2022 22:07:25,Back,Alexander Ritschard,1.54,2.22,15755,
23/03/2022 21:36:02,Back,Alexander Ritschard,1.39,3.62,15823,
23/03/2022 21:35:09,Back,Alexander Ritschard,1.34,5.89,15808,
23/03/2022 21:33:10,Back,Alexander Ritschard,1.23,6.2,15821,
23/03/2022 21:32:24,Back,Alexander Ritschard,1.16,8.86,15825,
23/03/2022 21:16:18,Lay,Alexander Ritschard,1.1,100,15701,
23/03/2022 20:57:51,Lay,Alexander Ritschard,1.2,50,15704,
23/03/2022 20:45:08,Lay,Alexander Ritschard,1.3,20,15706,
23/03/2022 20:31:30,Lay,Alexander Ritschard,1.4,10,15707,
