Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
23/03/2022 22:26:57,Back,Clara Burel,1.16,8.86,16093,
23/03/2022 22:26:14,Lay,Clara Burel,1.1,100,15746,
23/03/2022 22:12:10,Back,Clara Burel,2.38,0.58,15902,
23/03/2022 22:12:10,Back,Clara Burel,2.42,0.85,15912,
23/03/2022 22:05:47,Back,Clara Burel,2.04,1.93,15925,
23/03/2022 22:02:34,Back,Clara Burel,1.88,1.36,15909,
23/03/2022 21:57:07,Back,Clara Burel,1.76,1.05,15899,
23/03/2022 21:55:59,Back,Clara Burel,1.54,2.22,15905,
23/03/2022 21:55:59,Back,Clara Burel,1.51,3.91,15921,
23/03/2022 21:46:39,Back,Clara Burel,1.34,5.89,15920,
23/03/2022 21:41:13,Lay,Clara Burel,1.2,50,15748,
23/03/2022 21:32:32,Lay,Clara Burel,1.3,20,15750,
23/03/2022 21:31:05,Lay,Clara Burel,1.4,10,15752,
