Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
04/05/2022 15:23:21,Back,Cameron Norrie,2.04,1.93,12759,
04/05/2022 15:14:25,Back,Cameron Norrie,1.88,1.36,12750,
04/05/2022 15:14:25,Back,Cameron Norrie,1.86,1.65,12805,
04/05/2022 15:14:22,Back,Cameron Norrie,1.76,1.05,12741,
04/05/2022 15:14:22,Back,Cameron Norrie,1.54,2.22,12746,
04/05/2022 15:14:22,Back,Cameron Norrie,1.51,3.91,12754,
04/05/2022 15:14:22,Back,Cameron Norrie,1.59,2.42,12797,
04/05/2022 15:11:58,Back,Cameron Norrie,1.39,3.62,12803,
04/05/2022 14:59:59,Back,Cameron Norrie,2.26,0.00499999999999901,12804,
04/05/2022 14:50:37,Back,Cameron Norrie,1.34,5.89,12756,
04/05/2022 14:34:38,Back,Cameron Norrie,1.23,6.2,12798,
04/05/2022 14:31:22,Back,Cameron Norrie,1.16,8.86,12799,
04/05/2022 14:30:17,Lay,Cameron Norrie,1.1,100,12629,
04/05/2022 14:18:26,Lay,Cameron Norrie,1.2,50,12627,
04/05/2022 14:18:03,Lay,Cameron Norrie,1.3,20,12631,
04/05/2022 14:17:56,Lay,Cameron Norrie,1.4,10,12625,
