Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
23/02/2022 13:24:59,Back,Jelle Sels,1.23,23,10050,
23/02/2022 13:24:20,Back,Jelle Sels,1.16,16,10049,
23/02/2022 13:08:20,Lay,Jelle Sels,1.1,100,10000,
23/02/2022 13:07:33,Lay,Jelle Sels,1.2,50,10002,
23/02/2022 12:53:31,Back,Francesco Maestrelli,4.4,34,10031,
23/02/2022 12:53:31,Back,Francesco Maestrelli,4.4,18,10027,
23/02/2022 12:53:31,Back,Francesco Maestrelli,4.4,24,10028,
23/02/2022 12:53:31,Back,Francesco Maestrelli,4.4,15,10029,
23/02/2022 12:53:28,Lay,Francesco Maestrelli,4.6,1,10026,
23/02/2022 12:53:09,Lay,Francesco Maestrelli,4.4,9,10024,
23/02/2022 12:52:04,Back,Jelle Sels,1.54,4.4,10009,
23/02/2022 12:51:57,Back,Francesco Maestrelli,2.56,1.7,10022,
23/02/2022 12:51:54,Back,Francesco Maestrelli,3,2.38,10018,
23/02/2022 12:51:51,Lay,Francesco Maestrelli,3.2,1.5,10016,
23/02/2022 12:51:33,Lay,Francesco Maestrelli,3.15,8,10014,
23/02/2022 12:49:48,Lay,Jelle Sels,1.3,20,10005,
