Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
12/05/2022 15:52:41,Back,Varvara Gracheva,2.04,1.93,10567,
12/05/2022 15:52:09,Back,Varvara Gracheva,1.88,1.36,10551,
12/05/2022 15:52:09,Back,Varvara Gracheva,1.86,1.65,10692,
12/05/2022 15:51:39,Back,Varvara Gracheva,1.76,1.05,10531,
12/05/2022 15:47:01,Back,Varvara Gracheva,1.59,2.42,10689,
12/05/2022 15:32:31,Back,Varvara Gracheva,1.39,3.62,10686,
12/05/2022 15:31:27,Back,Varvara Gracheva,1.23,6.2,10685,
12/05/2022 15:28:37,Back,Varvara Gracheva,1.16,8.86,10684,
12/05/2022 15:26:11,Lay,Varvara Gracheva,1.1,100,10517,
12/05/2022 14:21:56,Back,Varvara Gracheva,1.51,3.91,10563,
12/05/2022 14:07:47,Back,Varvara Gracheva,1.34,5.89,10561,
12/05/2022 14:05:18,Lay,Varvara Gracheva,1.2,50,10518,
12/05/2022 13:51:25,Back,Varvara Gracheva,1.54,2.22,10543,
12/05/2022 13:40:21,Lay,Varvara Gracheva,1.3,20,10522,
12/05/2022 13:34:44,Lay,Varvara Gracheva,1.4,10,10520,
