Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
13/05/2022 13:46:38,Back,Daria Kasatkina,1.15,28.48,10340,
13/05/2022 13:37:42,Lay,Daria Kasatkina,1.31,25,10339,
13/05/2022 13:30:47,Back,Daria Kasatkina,1.21,27.51,10338,
13/05/2022 13:27:07,Lay,Daria Kasatkina,1.29,25.81,10337,
13/05/2022 13:21:43,Back,Daria Kasatkina,1.2,22.6,10336,
13/05/2022 13:17:14,Lay,Daria Kasatkina,1.39,19.51,10335,
13/05/2022 13:11:13,Back,Daria Kasatkina,1.71,15.21,10334,
13/05/2022 13:04:17,Lay,Daria Kasatkina,1.43,18.18,10333,
13/05/2022 12:58:21,Back,Daria Kasatkina,1.68,15,10332,
13/05/2022 12:53:36,Lay,Daria Kasatkina,1.45,17.39,10331,
13/05/2022 12:50:43,Back,Daria Kasatkina,1.74,9.2,10330,
13/05/2022 12:44:42,Back,Jil Teichmann,2,9.72,10328,
13/05/2022 12:44:42,Lay,Daria Kasatkina,2,8,10329,
13/05/2022 12:41:31,Lay,Jil Teichmann,1.7,11.43,10327,
