Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
17/04/2022 01:00:22,Lay,Renzo Olivo,1.1,100,11203,
17/04/2022 00:59:40,Back,Nicolas Jarry,10,0.86,11215,
17/04/2022 00:57:35,Back,Nicolas Jarry,7.8,0.12,11219,
17/04/2022 00:53:38,Lay,Renzo Olivo,1.2,50,11202,
17/04/2022 00:53:35,Lay,Renzo Olivo,1.3,20,11205,
17/04/2022 00:39:55,Back,Nicolas Jarry,3.65,0.3,11216,
17/04/2022 00:39:40,Lay,Renzo Olivo,1.4,10,11207,
17/04/2022 00:22:32,Back,Nicolas Jarry,2.38,0.58,11217,
17/04/2022 00:00:58,Back,Nicolas Jarry,1.76,1.05,11218,
16/04/2022 23:55:44,Lay,Nicolas Jarry,1.4,10,11208,
