Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
26/04/2022 18:08:14,Back,Hugo Gaston,1.47,12.63,10299,
26/04/2022 18:05:01,Lay,Hugo Gaston,1.74,10.67,10298,
26/04/2022 17:59:09,Back,Hugo Gaston,1.49,12.01,10292,
26/04/2022 17:56:51,Lay,Hugo Gaston,1.79,10,10291,
26/04/2022 17:52:11,Back,Hugo Gaston,1.52,11.79,10288,
26/04/2022 17:48:21,Lay,Hugo Gaston,1.78,10.13,10285,
26/04/2022 17:38:50,Back,Hugo Gaston,1.61,11.19,10280,
26/04/2022 17:35:30,Lay,Hugo Gaston,1.79,10,10278,
26/04/2022 17:32:17,Back,Hugo Gaston,1.57,11.27,10276,
26/04/2022 17:28:50,Lay,Hugo Gaston,1.79,9.88,10274,
26/04/2022 17:24:38,Back,Hugo Gaston,1.64,10.43,10271,
26/04/2022 17:17:44,Lay,Hugo Gaston,1.84,9.3,10268,
26/04/2022 17:10:50,Back,Hugo Gaston,1.25,21.92,10265,
26/04/2022 17:10:35,Back,Hugo Gaston,1.29,3.75499999999997,10264,
26/04/2022 17:06:28,Lay,Hugo Gaston,1.33,24.24,10262,
26/04/2022 17:02:03,Back,Hugo Gaston,1.25,27.52,10261,
26/04/2022 16:49:59,Lay,Hugo Gaston,1.29,26.67,10258,
26/04/2022 16:46:22,Back,Hugo Gaston,1.21,28.43,10255,
26/04/2022 16:43:51,Lay,Hugo Gaston,1.29,26.67,10254,
26/04/2022 16:42:12,Back,Hugo Gaston,1.2,29.66,10253,
26/04/2022 16:39:05,Lay,Hugo Gaston,1.29,27.59,10252,
26/04/2022 16:35:51,Back,Hugo Gaston,1.21,31.1,10251,
26/04/2022 16:31:44,Lay,Hugo Gaston,1.27,29.63,10250,
26/04/2022 16:28:01,Back,Hugo Gaston,1.2,29.43,10249,
26/04/2022 16:25:40,Lay,Hugo Gaston,1.28,27.59,10248,
26/04/2022 16:21:20,Back,Hugo Gaston,1.19,28.2,10247,
26/04/2022 16:18:28,Lay,Hugo Gaston,1.3,25.81,10245,
26/04/2022 16:14:49,Back,Hugo Gaston,1.26,22.88,10241,
26/04/2022 16:08:42,Lay,Hugo Gaston,1.37,21.05,10236,
26/04/2022 16:05:28,Back,Hugo Gaston,1.31,19.68,10232,
26/04/2022 15:59:52,Lay,Hugo Gaston,1.45,17.78,10230,
26/04/2022 15:56:16,Back,Hugo Gaston,1.39,18.27,10227,
26/04/2022 15:49:43,Lay,Hugo Gaston,1.46,17.39,10225,
26/04/2022 15:48:21,Back,Hugo Gaston,1.36,18.54,10224,
26/04/2022 15:45:23,Lay,Hugo Gaston,1.45,17.39,10222,
