Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
28/02/2022 19:43:13,Back,Thomas Fabbiano,1.51,15,10671,
28/02/2022 19:43:13,Back,Thomas Fabbiano,1.59,59,10667,
28/02/2022 19:42:11,Back,Thomas Fabbiano,1.34,13,10674,
28/02/2022 19:42:11,Back,Thomas Fabbiano,1.39,39,10665,
28/02/2022 19:41:32,Back,Thomas Fabbiano,1.23,23,10666,
28/02/2022 19:41:30,Back,Thomas Fabbiano,1.16,16,10672,
28/02/2022 19:40:27,Back,Ruben Bemelmans,10,10,10602,
28/02/2022 19:40:27,Back,Ruben Bemelmans,7.8,7.8,10594,
28/02/2022 19:40:27,Back,Ruben Bemelmans,10,10,10596,
28/02/2022 19:40:27,Lay,Thomas Fabbiano,1.1,100,10522,
28/02/2022 19:40:27,Lay,Thomas Fabbiano,1.2,50,10523,
28/02/2022 19:20:54,Back,Thomas Fabbiano,1.88,18,10648,
28/02/2022 19:13:50,Back,Thomas Fabbiano,1.54,15,10644,
28/02/2022 19:12:59,Back,Ruben Bemelmans,3.65,3.65,10595,
28/02/2022 19:12:59,Lay,Thomas Fabbiano,1.3,20,10527,
28/02/2022 19:12:59,Back,Ruben Bemelmans,3.4,34,10600,
28/02/2022 19:04:17,Back,Ruben Bemelmans,2.42,24,10601,
28/02/2022 19:02:21,Back,Ruben Bemelmans,2.38,2.38,10593,
28/02/2022 18:59:26,Lay,Ruben Bemelmans,1.2,12.035,10524,
28/02/2022 18:50:21,Back,Ruben Bemelmans,1.88,18,10599,
28/02/2022 18:48:50,Back,Ruben Bemelmans,1.76,1.7,10597,
28/02/2022 18:48:23,Back,Ruben Bemelmans,1.54,15,10598,
28/02/2022 18:24:15,Lay,Ruben Bemelmans,1.3,20,10526,
28/02/2022 18:23:56,Back,Thomas Fabbiano,3.65,3.65,10539,
28/02/2022 18:23:56,Lay,Ruben Bemelmans,1.4,10,10525,
28/02/2022 18:20:53,Back,Thomas Fabbiano,2.38,2.38,10540,
28/02/2022 17:50:22,Back,Thomas Fabbiano,1.76,1.7,10542,
28/02/2022 17:44:25,Lay,Thomas Fabbiano,1.4,10,10528,
