Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
23/05/2022 19:19:32,Lay,Emma Raducanu,1.1,100,10582,
23/05/2022 19:19:22,Back,Linda Noskova,10,3.86,10720,
23/05/2022 19:19:22,Back,Linda Noskova,10,1.6,10699,
23/05/2022 19:19:22,Back,Linda Noskova,10,0.86,10694,
23/05/2022 19:19:14,Back,Linda Noskova,7.8,0.12,10696,
23/05/2022 18:56:32,Back,Linda Noskova,3.65,0.3,10692,
23/05/2022 18:56:04,Back,Linda Noskova,3.4,0.5,10697,
23/05/2022 18:55:35,Back,Linda Noskova,3.1,0.95,10726,
23/05/2022 18:46:56,Back,Linda Noskova,2.42,0.85,10698,
23/05/2022 18:46:56,Back,Linda Noskova,2.38,0.58,10695,
23/05/2022 18:35:35,Back,Linda Noskova,2.04,1.93,10725,
23/05/2022 18:33:53,Back,Linda Noskova,1.88,1.36,10700,
23/05/2022 18:30:50,Back,Linda Noskova,1.51,3.91,10723,
23/05/2022 18:28:21,Back,Linda Noskova,1.34,5.89,10721,
23/05/2022 18:26:04,Lay,Linda Noskova,1.2,50,10583,
23/05/2022 18:20:45,Back,Linda Noskova,1.76,1.05,10693,
23/05/2022 18:14:33,Back,Linda Noskova,1.54,2.22,10691,
23/05/2022 18:10:07,Lay,Linda Noskova,1.3,20,10588,
23/05/2022 18:10:04,Back,Emma Raducanu,3.65,0.3,10599,
23/05/2022 18:10:04,Lay,Linda Noskova,1.4,10,10587,
23/05/2022 18:09:35,Back,Emma Raducanu,3.4,0.5,10605,
23/05/2022 18:06:40,Back,Emma Raducanu,3.1,0.95,10615,
23/05/2022 17:53:52,Back,Emma Raducanu,2.04,1.93,10614,
23/05/2022 17:53:52,Back,Emma Raducanu,2.42,0.85,10606,
23/05/2022 17:53:52,Back,Emma Raducanu,2.38,0.58,10596,
23/05/2022 17:33:18,Back,Emma Raducanu,1.88,1.36,10607,
23/05/2022 17:32:30,Back,Emma Raducanu,1.76,1.05,10598,
23/05/2022 17:32:06,Back,Emma Raducanu,1.54,2.22,10600,
23/05/2022 17:31:36,Back,Emma Raducanu,1.51,3.91,10612,
23/05/2022 17:06:35,Back,Emma Raducanu,1.34,5.89,10609,
23/05/2022 16:55:52,Lay,Emma Raducanu,1.2,50,10585,
23/05/2022 16:52:05,Lay,Emma Raducanu,1.3,20,10586,
23/05/2022 16:49:18,Lay,Emma Raducanu,1.4,10,10589,
