Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/05/2022 14:17:45,Back,Mihaela Buzarnescu,1.07,37.39,10653,
11/05/2022 14:14:57,Lay,Mihaela Buzarnescu,1.25,32,10651,
11/05/2022 14:08:25,Back,Mihaela Buzarnescu,1.14,31.22,10647,
11/05/2022 14:02:37,Lay,Mihaela Buzarnescu,1.29,27.59,10643,
11/05/2022 13:57:43,Back,Mihaela Buzarnescu,1.19,28.41,10636,
11/05/2022 13:52:58,Lay,Mihaela Buzarnescu,1.31,25.81,10631,
11/05/2022 13:38:21,Back,Tatjana Maria,1.92,14.09,10623,
11/05/2022 13:33:10,Lay,Tatjana Maria,1.42,19.05,10618,
11/05/2022 13:15:17,Back,Tatjana Maria,1.05,70.48,10604,
11/05/2022 13:10:18,Lay,Tatjana Maria,1.11,66.67,10595,
11/05/2022 12:40:11,Back,Tatjana Maria,1.18,40.68,10574,
11/05/2022 12:37:02,Lay,Tatjana Maria,1.2,40,10569,
11/05/2022 12:30:12,Back,Tatjana Maria,1.17,37.91,10561,
11/05/2022 12:28:11,Lay,Tatjana Maria,1.22,36.36,10558,
11/05/2022 12:17:38,Back,Tatjana Maria,1.27,22.71,10548,
11/05/2022 12:13:35,Lay,Tatjana Maria,1.37,21.05,10540,
