Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/03/2022 02:30:30,Back,Katerina Siniakova,3.1,0.035,13204,
11/03/2022 02:30:28,Back,Katerina Siniakova,2.84,26.99,13227,
11/03/2022 02:27:00,Back,Katerina Siniakova,2.38,0.58,13133,
11/03/2022 02:27:00,Back,Katerina Siniakova,2.42,0.85,13172,
11/03/2022 02:26:26,Back,Katerina Siniakova,2.26,1.12,13232,
11/03/2022 02:14:38,Back,Katerina Siniakova,2.04,1.93,13205,
11/03/2022 02:14:35,Back,Katerina Siniakova,1.88,1.36,13169,
11/03/2022 02:14:35,Back,Katerina Siniakova,1.86,1.65,13231,
11/03/2022 02:10:09,Back,Katerina Siniakova,1.76,1.05,13132,
11/03/2022 02:09:51,Back,Katerina Siniakova,1.59,2.42,13226,
11/03/2022 02:07:39,Back,Katerina Siniakova,1.54,2.22,13164,
11/03/2022 02:07:35,Back,Katerina Siniakova,1.51,3.91,13201,
11/03/2022 02:05:29,Back,Katerina Siniakova,1.39,3.62,13225,
11/03/2022 02:00:03,Back,Katerina Siniakova,1.23,6.2,13224,
11/03/2022 01:57:13,Back,Katerina Siniakova,1.16,8.86,13228,
11/03/2022 01:39:02,Lay,Katerina Siniakova,1.1,100,13050,
11/03/2022 01:25:48,Back,Katerina Siniakova,1.34,5.89,13199,
11/03/2022 01:21:42,Lay,Katerina Siniakova,1.2,50,13054,
11/03/2022 01:14:56,Lay,Katerina Siniakova,1.3,20,13053,
11/03/2022 01:12:08,Lay,Katerina Siniakova,1.4,10,13056,
