Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
24/02/2022 15:25:32,Back,Manuel Guinard,1.16,16,10069,
24/02/2022 15:24:05,Lay,Manuel Guinard,1.1,100,10009,
24/02/2022 15:24:05,Back,Mikhail Kukushkin,10,10,10024,
24/02/2022 15:24:05,Back,Mikhail Kukushkin,10,10,10013,
24/02/2022 15:24:05,Back,Mikhail Kukushkin,10,10,10019,
24/02/2022 15:12:34,Back,Mikhail Kukushkin,7.8,7.8,10011,
24/02/2022 15:11:08,Lay,Manuel Guinard,1.2,50,10007,
24/02/2022 15:09:33,Lay,Manuel Guinard,1.4,10,10003,
24/02/2022 15:09:33,Back,Mikhail Kukushkin,2.84,28,10030,
24/02/2022 15:09:33,Lay,Manuel Guinard,1.3,20,10005,
24/02/2022 15:09:33,Back,Mikhail Kukushkin,3.1,31,10025,
24/02/2022 15:09:33,Back,Mikhail Kukushkin,3.65,3.65,10010,
24/02/2022 15:09:33,Back,Mikhail Kukushkin,3.4,34,10020,
24/02/2022 15:02:48,Back,Mikhail Kukushkin,2.42,24,10017,
24/02/2022 14:55:54,Back,Mikhail Kukushkin,2.26,26,10029,
24/02/2022 14:50:41,Back,Mikhail Kukushkin,2.04,20,10023,
24/02/2022 14:50:22,Back,Mikhail Kukushkin,1.88,18,10018,
24/02/2022 14:50:09,Back,Mikhail Kukushkin,1.86,18,10031,
24/02/2022 14:48:08,Back,Mikhail Kukushkin,1.54,15,10016,
24/02/2022 14:48:08,Back,Mikhail Kukushkin,1.51,15,10022,
24/02/2022 14:48:08,Back,Mikhail Kukushkin,1.59,59,10032,
24/02/2022 14:47:44,Back,Mikhail Kukushkin,1.39,39,10028,
24/02/2022 14:44:12,Back,Mikhail Kukushkin,1.34,13,10021,
24/02/2022 14:41:12,Back,Mikhail Kukushkin,1.23,23,10027,
24/02/2022 14:19:33,Back,Mikhail Kukushkin,1.16,16,10026,
24/02/2022 14:17:41,Lay,Mikhail Kukushkin,1.1,100,10008,
24/02/2022 14:05:15,Lay,Mikhail Kukushkin,1.2,50,10006,
24/02/2022 14:00:03,Lay,Mikhail Kukushkin,1.3,20,10004,
24/02/2022 13:48:26,Back,Mikhail Kukushkin,2.38,2.38,10012,
24/02/2022 13:45:58,Back,Mikhail Kukushkin,1.76,1.7,10015,
24/02/2022 13:20:50,Lay,Mikhail Kukushkin,1.4,10,10002,
