Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
08/05/2022 14:43:46,Back,Cristian Garin,1.03,71.85,10045,
08/05/2022 14:41:20,Lay,Cristian Garin,1.11,66.67,10044,
08/05/2022 14:35:46,Back,Cristian Garin,1.25,29.25,10042,
08/05/2022 14:32:12,Lay,Cristian Garin,1.28,28.57,10041,
08/05/2022 14:27:14,Lay,Cristian Garin,1.58,0.32,10039,
08/05/2022 14:15:16,Back,Cristian Garin,1.27,51.24,10035,
08/05/2022 13:59:32,Lay,Cristian Garin,1.13,57.14,10034,
08/05/2022 13:56:49,Back,Cristian Garin,1.19,27.53,10033,
08/05/2022 13:52:56,Lay,Cristian Garin,1.31,25,10032,
08/05/2022 13:49:09,Back,Cristian Garin,1.55,22.01,10031,
08/05/2022 13:45:28,Lay,Cristian Garin,1.29,26.67,10030,
08/05/2022 13:41:28,Back,Cristian Garin,1.46,28.27,10029,
08/05/2022 13:34:20,Lay,Cristian Garin,1.23,33.33,10028,
08/05/2022 13:27:12,Back,Cristian Garin,1.36,18.83,10027,
08/05/2022 13:24:48,Lay,Cristian Garin,1.44,17.78,10026,
