Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
08/05/2022 16:24:59,Back,Lloyd Harris,1.05,57.9,10069,
08/05/2022 16:21:41,Lay,Lloyd Harris,1.14,53.33,10068,
08/05/2022 16:14:57,Back,Lloyd Harris,1.7,9.46,10066,
08/05/2022 16:13:04,Lay,Lloyd Harris,1.97,8.16,10064,
08/05/2022 16:07:09,Back,Lloyd Harris,1.78,8.94,10062,
08/05/2022 16:01:19,Lay,Lloyd Harris,1.99,8,10060,
08/05/2022 15:38:55,Back,Lloyd Harris,1.92,12.42,10059,
08/05/2022 15:23:56,Lay,Lloyd Harris,1.49,16,10057,
08/05/2022 15:19:37,Back,Lloyd Harris,1.42,17.02,10055,
08/05/2022 15:10:05,Lay,Lloyd Harris,1.48,16.33,10052,
08/05/2022 15:01:57,Back,Lloyd Harris,1.38,17.27,10051,
08/05/2022 14:58:29,Lay,Lloyd Harris,1.49,16,10050,
08/05/2022 14:53:26,Back,Lloyd Harris,1.43,15.59,10049,
08/05/2022 14:50:34,Back,Aslan Karatsev,2.78,6.01,10048,
08/05/2022 14:50:34,Lay,Lloyd Harris,1.56,14.29,10047,
08/05/2022 14:44:31,Lay,Aslan Karatsev,1.92,8.7,10046,
08/05/2022 14:37:00,Back,Aslan Karatsev,1.81,9.07,10043,
08/05/2022 14:31:25,Lay,Aslan Karatsev,1.93,8.51,10040,
