Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
12/04/2022 02:05:12,Back,Nicola Kuhn,1.16,8.86,10476,
12/04/2022 02:03:13,Lay,Nicola Kuhn,1.1,100,10418,
12/04/2022 02:03:13,Back,Juan Pablo Ficovich,10,3.86,10444,
12/04/2022 02:01:05,Back,Juan Pablo Ficovich,7.8,0.12,10431,
12/04/2022 01:56:18,Back,Juan Pablo Ficovich,10,0.86,10429,
12/04/2022 01:56:18,Back,Juan Pablo Ficovich,10,1.6,10438,
12/04/2022 01:50:15,Lay,Nicola Kuhn,1.2,50,10417,
12/04/2022 01:47:19,Lay,Nicola Kuhn,1.3,20,10422,
12/04/2022 01:24:34,Back,Nicola Kuhn,2.38,0.58,10458,
12/04/2022 01:23:52,Back,Nicola Kuhn,1.76,1.05,10455,
12/04/2022 00:43:29,Back,Juan Pablo Ficovich,3.65,0.3,10432,
12/04/2022 00:43:21,Lay,Nicola Kuhn,1.4,10,10420,
12/04/2022 00:43:20,Back,Juan Pablo Ficovich,3.4,0.5,10440,
12/04/2022 00:42:40,Back,Juan Pablo Ficovich,3.1,0.95,10448,
12/04/2022 00:34:17,Back,Juan Pablo Ficovich,2.42,0.85,10441,
12/04/2022 00:34:03,Back,Juan Pablo Ficovich,2.38,0.58,10430,
12/04/2022 00:33:22,Back,Juan Pablo Ficovich,2.04,1.93,10447,
12/04/2022 00:33:22,Back,Juan Pablo Ficovich,1.88,1.36,10439,
12/04/2022 00:31:25,Back,Juan Pablo Ficovich,1.76,1.05,10428,
12/04/2022 00:22:42,Back,Juan Pablo Ficovich,1.54,2.22,10433,
12/04/2022 00:20:46,Back,Juan Pablo Ficovich,1.51,3.91,10442,
12/04/2022 00:19:00,Back,Juan Pablo Ficovich,1.34,5.89,10443,
11/04/2022 23:59:50,Lay,Juan Pablo Ficovich,1.2,50,10415,
11/04/2022 23:55:00,Lay,Juan Pablo Ficovich,1.3,20,10421,
11/04/2022 23:42:12,Lay,Juan Pablo Ficovich,1.4,10,10419,
