10/3/2022 11:09:53: [G_Auto 2] :  Store Text Value (Shared) for Felix Auger-Aliassime: info = marketName: F Auger-Aliassime v Bautista Agut - Match Odds; runnerA: Felix Auger-Aliassime; runnerB: Roberto Bautista Agut 
10/3/2022 11:09:53: [G_Auto 2] :  Store Value (Shared) for market: aId = 12210252
10/3/2022 11:09:53: [G_Auto 2] :  Store Value (Shared) for market: bId = 4290403
10/3/2022 14:11:16:  Guardian has detected that the market is in-play
10/3/2022 14:11:16:  Guardian has detected that the market is suspended
10/3/2022 14:11:27: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.47; bBsp: 3.15; volume: 64686.78 
10/3/2022 14:11:27: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.47; bBsp: 3.15; volume: 64686.78 
10/3/2022 14:11:27:  Guardian has detected that the market is now unsuspended
10/3/2022 14:53:56: [G_Auto 2] :  Automation Signal for market: secondSet = 5
10/3/2022 14:54:07: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 2.88
10/3/2022 14:54:07: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 1.52
10/3/2022 16:05:15:  Guardian has detected that the market is suspended
