9/27/2022 09:52:27: [G_Auto 2] :  Store Text Value (Shared) for Danilina/Maleckova: info = marketName: Danilina/Maleckova v Appleton/Gleason - Match Odds; runnerA: Danilina/Maleckova; runnerB: Appleton/Gleason 
9/27/2022 09:52:27: [G_Auto 2] :  Store Value (Shared) for market: aId = 48800132
9/27/2022 09:52:27: [G_Auto 2] :  Store Value (Shared) for market: bId = 48800133
9/27/2022 15:46:06:  Guardian has detected that the market is in-play
9/27/2022 15:46:06:  Guardian has detected that the market is suspended
9/27/2022 15:46:24: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.3; bBsp: 4.7; volume: 83.92 
9/27/2022 15:46:24: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.3; bBsp: 4.7; volume: 83.92 
9/27/2022 15:46:24:  Guardian has detected that the market is now unsuspended
9/27/2022 16:08:59: [G_Auto 2] :  Automation Signal for market: secondSet = 5
9/27/2022 16:09:15: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.11
9/27/2022 16:09:15: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 11
9/27/2022 16:32:11:  Guardian has detected that the market is suspended
