Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
20/04/2022 10:36:42,Lay,Varvara Gracheva,1.12,61.54,10639,
20/04/2022 10:31:15,Back,Varvara Gracheva,1.39,13.9,10636,
20/04/2022 10:26:25,Lay,Varvara Gracheva,1.69,11.43,10633,
20/04/2022 10:23:57,Back,Varvara Gracheva,1.38,14.63,10629,
20/04/2022 10:18:43,Lay,Varvara Gracheva,1.64,12.31,10627,
20/04/2022 10:15:07,Back,Varvara Gracheva,1.42,30.98,10624,
20/04/2022 10:06:35,Lay,Varvara Gracheva,1.21,36.36,10620,
20/04/2022 10:02:47,Back,Varvara Gracheva,1.41,33.76,10619,
20/04/2022 09:57:54,Lay,Varvara Gracheva,1.19,40,10618,
20/04/2022 09:54:44,Back,Varvara Gracheva,1.38,15.53,10617,
20/04/2022 09:50:52,Lay,Varvara Gracheva,1.58,13.56,10616,
20/04/2022 09:46:35,Back,Varvara Gracheva,1.42,14.62,10615,
20/04/2022 09:43:53,Lay,Varvara Gracheva,1.61,12.9,10614,
20/04/2022 09:38:32,Back,Varvara Gracheva,1.47,13.25,10613,
20/04/2022 09:33:08,Lay,Varvara Gracheva,1.68,11.59,10612,
20/04/2022 09:20:44,Back,Varvara Gracheva,1.62,11.11,10610,
20/04/2022 09:16:45,Lay,Varvara Gracheva,1.8,10,10608,
20/04/2022 09:16:42,Back,Marie Bouzkova,2.2,8.08,10609,
20/04/2022 09:11:05,Lay,Marie Bouzkova,1.8,9.88,10606,
