Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
04/03/2022 17:34:06,Lay,Duje Ajdukovic,1.1,100,10090,
04/03/2022 17:34:06,Back,Salvatore Caruso,10,10,10157,
04/03/2022 17:34:06,Back,Salvatore Caruso,7.8,7.8,10151,
04/03/2022 17:34:06,Back,Salvatore Caruso,10,10,10150,
04/03/2022 17:30:39,Back,Duje Ajdukovic,1.51,15,10161,
04/03/2022 17:30:16,Back,Duje Ajdukovic,1.34,13,10158,
04/03/2022 17:28:28,Lay,Duje Ajdukovic,1.2,50,10088,
04/03/2022 17:27:07,Back,Salvatore Caruso,3.65,3.65,10148,
04/03/2022 17:25:55,Back,Salvatore Caruso,3.4,34,10156,
04/03/2022 17:24:57,Back,Salvatore Caruso,2.42,24,10155,
04/03/2022 17:24:50,Back,Salvatore Caruso,2.38,2.38,10149,
04/03/2022 17:23:50,Back,Salvatore Caruso,1.88,18,10154,
04/03/2022 17:23:35,Back,Salvatore Caruso,1.76,1.7,10152,
04/03/2022 17:23:31,Back,Salvatore Caruso,1.54,15,10153,
04/03/2022 17:21:15,Lay,Salvatore Caruso,1.3,20,10091,
04/03/2022 17:20:41,Back,Duje Ajdukovic,3.65,3.65,10131,
04/03/2022 17:20:41,Back,Duje Ajdukovic,3.4,34,10146,
04/03/2022 17:20:41,Lay,Salvatore Caruso,1.4,10,10094,
04/03/2022 16:32:40,Back,Duje Ajdukovic,2.42,24,10143,
04/03/2022 16:26:57,Back,Duje Ajdukovic,1.88,18,10144,
04/03/2022 16:18:03,Back,Duje Ajdukovic,1.54,15,10142,
04/03/2022 15:52:53,Lay,Duje Ajdukovic,1.3,20,10092,
04/03/2022 15:41:12,Back,Duje Ajdukovic,2.38,2.38,10130,
04/03/2022 15:34:11,Back,Duje Ajdukovic,1.76,1.7,10134,
04/03/2022 15:30:34,Lay,Duje Ajdukovic,1.4,10,10093,
