9/22/2022 09:41:10: [G_Auto 2] :  Store Text Value (Shared) for Andrea Pellegrino: info = marketName: Pellegrino v Andujar - Match Odds; runnerA: Andrea Pellegrino; runnerB: Pablo Andujar 
9/22/2022 09:41:10: [G_Auto 2] :  Store Value (Shared) for market: aId = 8979352
9/22/2022 09:41:10: [G_Auto 2] :  Store Value (Shared) for market: bId = 2303153
9/22/2022 12:47:57:  Guardian has detected that the market is in-play
9/22/2022 12:47:57:  Guardian has detected that the market is suspended
9/22/2022 12:48:13: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.91; bBsp: 2.18; volume: 8800.2 
9/22/2022 12:48:13: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.91; bBsp: 2.18; volume: 8800.2 
9/22/2022 12:48:13:  Guardian has detected that the market is now unsuspended
9/22/2022 13:41:51: [G_Auto 2] :  Automation Signal for market: secondSet = 5
9/22/2022 13:42:06: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.27
9/22/2022 13:42:06: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 4.7
9/22/2022 14:24:12:  Guardian has detected that the market is suspended
