Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
10/05/2022 17:58:59,Lay,Denis Shapovalov,1.34,22.86,10341,
10/05/2022 17:54:10,Back,Denis Shapovalov,1.27,22.23,10340,
10/05/2022 17:50:05,Lay,Denis Shapovalov,1.4,20,10339,
10/05/2022 17:46:25,Back,Denis Shapovalov,1.28,23.14,10337,
10/05/2022 17:41:41,Lay,Denis Shapovalov,1.37,21.62,10334,
10/05/2022 17:38:12,Back,Denis Shapovalov,1.26,23.8,10333,
10/05/2022 17:33:43,Lay,Denis Shapovalov,1.35,22.22,10331,
10/05/2022 17:30:19,Back,Denis Shapovalov,1.27,23.94,10329,
10/05/2022 17:24:02,Lay,Denis Shapovalov,1.33,22.86,10325,
10/05/2022 17:21:03,Back,Denis Shapovalov,1.25,26.2,10321,
10/05/2022 17:16:46,Lay,Denis Shapovalov,1.31,25,10318,
10/05/2022 17:11:58,Back,Denis Shapovalov,1.24,25.24,10312,
10/05/2022 17:06:04,Lay,Denis Shapovalov,1.33,23.53,10308,
10/05/2022 16:54:42,Back,Denis Shapovalov,1.8,8.89,10300,
10/05/2022 16:49:40,Lay,Denis Shapovalov,2,8,10297,
10/05/2022 16:41:15,Back,Denis Shapovalov,1.77,9.72,10292,
10/05/2022 16:34:10,Lay,Denis Shapovalov,1.87,9.2,10287,
