Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
21/03/2022 17:04:23,Back,Laurent Lokoli,2.42,0.85,10641,
21/03/2022 17:04:23,Back,Laurent Lokoli,2.38,0.58,10631,
21/03/2022 17:03:30,Back,Laurent Lokoli,2.04,1.93,10704,
21/03/2022 17:03:30,Back,Laurent Lokoli,2.26,1.12,10741,
21/03/2022 16:54:11,Back,Laurent Lokoli,1.88,1.36,10640,
21/03/2022 16:33:47,Back,Laurent Lokoli,1.86,1.65,10742,
21/03/2022 16:32:43,Back,Laurent Lokoli,1.76,1.05,10630,
21/03/2022 16:27:53,Back,Laurent Lokoli,1.59,2.42,10735,
21/03/2022 16:26:19,Back,Laurent Lokoli,1.51,3.91,10702,
21/03/2022 16:25:14,Back,Laurent Lokoli,1.39,3.62,10737,
21/03/2022 16:24:47,Back,Laurent Lokoli,1.34,5.89,10703,
21/03/2022 16:16:36,Back,Laurent Lokoli,1.23,6.2,10736,
21/03/2022 16:13:27,Back,Laurent Lokoli,1.16,8.86,10739,
21/03/2022 16:12:17,Lay,Laurent Lokoli,1.1,100,10562,
21/03/2022 16:09:08,Lay,Laurent Lokoli,1.2,50,10556,
21/03/2022 15:42:26,Back,Laurent Lokoli,1.54,2.22,10637,
21/03/2022 15:39:19,Lay,Laurent Lokoli,1.3,20,10561,
21/03/2022 15:38:20,Lay,Laurent Lokoli,1.4,10,10558,
