9/23/2022 09:46:55: [G_Auto 2] :  Store Text Value (Shared) for Matheus Pucinelli De Al: info = marketName: Pucinelli De Almeida v Llamas Ruiz - Match Odds; runnerA: Matheus Pucinelli De Al; runnerB: Pablo Llamas Ruiz 
9/23/2022 09:46:55: [G_Auto 2] :  Store Value (Shared) for market: aId = 16241314
9/23/2022 09:46:55: [G_Auto 2] :  Store Value (Shared) for market: bId = 17980033
9/23/2022 14:11:29:  Guardian has detected that the market is in-play
9/23/2022 14:11:29:  Guardian has detected that the market is suspended
9/23/2022 14:11:38: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.54; bBsp: 2.68; volume: 469.8 
9/23/2022 14:11:38: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.54; bBsp: 2.68; volume: 469.8 
9/23/2022 14:11:38:  Guardian has detected that the market is now unsuspended
9/23/2022 15:14:39: [G_Auto 2] :  Automation Signal for market: secondSet = 5
9/23/2022 15:14:47: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.09
9/23/2022 15:14:47: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 12
9/23/2022 16:05:03:  Guardian has detected that the market is suspended
