Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
07/03/2022 22:53:04,Back,Dalma Galfi,1.03,62.69,10367,
07/03/2022 22:50:43,Lay,Dalma Galfi,1.13,57.14,10363,
07/03/2022 22:45:37,Back,Dalma Galfi,1.06,51.5,10357,
07/03/2022 22:43:18,Lay,Dalma Galfi,1.16,47.06,10352,
07/03/2022 22:38:58,Back,Dalma Galfi,1.4,38.99,10345,
07/03/2022 22:34:32,Lay,Dalma Galfi,1.16,47.06,10341,
07/03/2022 22:30:36,Back,Dalma Galfi,1.39,15.51,10334,
07/03/2022 22:25:22,Lay,Dalma Galfi,1.59,13.56,10328,
07/03/2022 22:07:44,Back,Maddison Inglis,1.81,14.36,10308,
07/03/2022 21:59:48,Lay,Maddison Inglis,1.43,18.18,10301,
07/03/2022 21:55:49,Back,Maddison Inglis,1.3,19.54,10298,
07/03/2022 21:52:10,Lay,Maddison Inglis,1.46,17.39,10296,
07/03/2022 21:40:03,Back,Maddison Inglis,2.1,9.67,10282,
07/03/2022 21:35:42,Lay,Maddison Inglis,1.65,12.31,10274,
07/03/2022 21:32:44,Back,Maddison Inglis,1.51,12.76,10267,
07/03/2022 21:30:10,Lay,Maddison Inglis,1.71,11.27,10265,
07/03/2022 21:13:10,Back,Dalma Galfi,1.63,11.21,10240,
07/03/2022 21:06:17,Lay,Dalma Galfi,1.78,10.26,10227,
07/03/2022 21:02:10,Back,Dalma Galfi,2.2,8.3,10221,
07/03/2022 20:58:19,Lay,Dalma Galfi,1.78,10.26,10215,
