Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
19/04/2022 23:45:42,Back,Denis Istomin,1.23,6.2,13600,
19/04/2022 23:45:42,Back,Denis Istomin,1.34,5.89,13610,
19/04/2022 23:42:39,Back,Denis Istomin,1.16,8.86,13604,
19/04/2022 23:41:44,Lay,Denis Istomin,1.1,100,13509,
19/04/2022 23:41:44,Lay,Denis Istomin,1.2,50,13512,
19/04/2022 23:04:24,Back,Denis Istomin,1.76,1.05,13562,
19/04/2022 23:04:24,Back,Denis Istomin,1.88,1.36,13571,
19/04/2022 22:31:17,Back,Denis Istomin,1.54,2.22,13567,
19/04/2022 22:25:05,Lay,Denis Istomin,1.3,20,13511,
19/04/2022 22:23:48,Lay,Denis Istomin,1.4,10,13513,
19/04/2022 21:48:30,Lay,Antoine Bellier,1.4,1.615,13510,
