Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
12/03/2022 22:18:04,Lay,Roberto Bautista Agut,1.65,12.12,11763,
12/03/2022 22:14:23,Back,Roberto Bautista Agut,1.34,16.84,11760,
12/03/2022 22:10:28,Back,J.j. Wolf,2.8,15.15,11751,
12/03/2022 22:10:28,Lay,Roberto Bautista Agut,1.55,14.55,11750,
12/03/2022 22:00:56,Lay,J.j. Wolf,1.22,34.78,11745,
12/03/2022 22:00:56,Back,Roberto Bautista Agut,5.7,3.7,11744,
12/03/2022 21:57:11,Lay,Roberto Bautista Agut,1.61,13.11,11740,
12/03/2022 21:52:04,Back,Roberto Bautista Agut,1.35,16.78,11736,
12/03/2022 21:48:50,Lay,Roberto Bautista Agut,1.53,14.81,11734,
12/03/2022 21:45:15,Back,Roberto Bautista Agut,1.35,17.91,11730,
12/03/2022 21:41:11,Lay,Roberto Bautista Agut,1.48,16.33,11726,
12/03/2022 21:29:58,Back,Roberto Bautista Agut,1.33,18.96,11713,
12/03/2022 21:27:08,Lay,Roberto Bautista Agut,1.45,17.39,11710,
12/03/2022 21:23:28,Back,Roberto Bautista Agut,1.32,58.21,11704,
12/03/2022 21:10:30,Lay,Roberto Bautista Agut,1.46,17.02,11690,
12/03/2022 20:58:51,Lay,Roberto Bautista Agut,1.17,44.44,11681,
12/03/2022 20:56:06,Back,Roberto Bautista Agut,1.1,49.63,11677,
12/03/2022 20:52:23,Lay,Roberto Bautista Agut,1.16,47.06,11674,
12/03/2022 20:46:04,Back,Roberto Bautista Agut,1.1,49.63,11670,
12/03/2022 20:43:05,Lay,Roberto Bautista Agut,1.16,47.06,11666,
12/03/2022 19:40:41,Back,Roberto Bautista Agut,1.22,27.5,11634,
12/03/2022 19:37:37,Lay,Roberto Bautista Agut,1.3,25.81,11628,
12/03/2022 19:32:39,Back,Roberto Bautista Agut,1.23,27.97,11623,
12/03/2022 19:29:33,Lay,Roberto Bautista Agut,1.29,26.67,11618,
12/03/2022 19:23:11,Back,Roberto Bautista Agut,1.24,26.41,11606,
12/03/2022 19:20:20,Lay,Roberto Bautista Agut,1.31,25,11599,
