Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
27/03/2022 00:58:26,Lay,Lloyd Harris,1.38,21.05,10264,
27/03/2022 00:54:10,Back,Lloyd Harris,1.48,20.41,10261,
27/03/2022 00:50:43,Lay,Lloyd Harris,1.36,22.22,10258,
27/03/2022 00:48:42,Back,Lloyd Harris,1.46,19.05,10256,
27/03/2022 00:44:52,Lay,Lloyd Harris,1.39,20,10254,
27/03/2022 00:39:26,Back,Lloyd Harris,1.42,15.01,10251,
27/03/2022 00:36:07,Lay,Lloyd Harris,1.6,13.33,10248,
27/03/2022 00:32:37,Lay,Lloyd Harris,1.74,0.0600000000000001,10245,
27/03/2022 00:23:26,Back,Lloyd Harris,1.74,11.14,10239,
27/03/2022 00:18:49,Lay,Lloyd Harris,1.71,11.27,10236,
27/03/2022 00:10:37,Back,Denis Shapovalov,1.51,17.34,10230,
27/03/2022 00:07:04,Lay,Denis Shapovalov,1.44,18.18,10228,
