Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
08/03/2022 21:59:47,Back,Tomas Machac,1.22,29.17,10659,
08/03/2022 21:55:48,Lay,Tomas Machac,1.29,27.59,10654,
08/03/2022 21:30:04,Back,Tomas Machac,1.14,42.11,10637,
08/03/2022 21:26:21,Lay,Tomas Machac,1.2,40,10630,
08/03/2022 21:19:32,Back,Tomas Machac,1.14,43.58,10626,
08/03/2022 21:14:57,Lay,Tomas Machac,1.18,42.11,10621,
08/03/2022 21:09:49,Back,Tomas Machac,1.33,43.24,10615,
08/03/2022 21:03:56,Lay,Tomas Machac,1.15,50,10609,
08/03/2022 20:59:33,Back,Tomas Machac,1.46,14.61,10607,
08/03/2022 20:56:47,Lay,Tomas Machac,1.6,13.33,10605,
08/03/2022 20:53:23,Back,Tomas Machac,1.41,16.07,10602,
08/03/2022 20:50:14,Lay,Tomas Machac,1.53,14.81,10600,
08/03/2022 20:35:41,Back,Tomas Machac,1.48,14.03,10583,
08/03/2022 20:33:08,Lay,Tomas Machac,1.61,12.9,10580,
