Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
08/03/2022 21:36:29,Back,Yoshihito Nishioka,1.48,11.77,10644,
08/03/2022 21:30:54,Lay,Yoshihito Nishioka,1.83,9.52,10639,
08/03/2022 21:11:32,Back,Yoshihito Nishioka,1.44,14.02,10617,
08/03/2022 21:08:39,Lay,Yoshihito Nishioka,1.64,12.31,10612,
08/03/2022 21:00:31,Back,Yoshihito Nishioka,1.43,14.92,10608,
08/03/2022 20:56:47,Lay,Yoshihito Nishioka,1.6,13.33,10604,
08/03/2022 20:53:16,Back,Yoshihito Nishioka,1.43,14.98,10601,
08/03/2022 20:43:12,Lay,Yoshihito Nishioka,1.58,13.56,10594,
08/03/2022 20:39:20,Back,Yoshihito Nishioka,1.45,34.27,10586,
08/03/2022 20:33:43,Lay,Yoshihito Nishioka,1.18,42.11,10581,
08/03/2022 20:29:45,Back,Yoshihito Nishioka,1.12,48.74,10573,
08/03/2022 20:23:51,Lay,Yoshihito Nishioka,1.16,47.06,10569,
08/03/2022 20:13:25,Back,Yoshihito Nishioka,1.11,51.8,10559,
08/03/2022 20:08:00,Lay,Yoshihito Nishioka,1.15,50,10553,
08/03/2022 19:59:45,Back,Yoshihito Nishioka,1.11,58.17,10546,
08/03/2022 19:55:39,Lay,Yoshihito Nishioka,1.13,57.14,10543,
08/03/2022 19:25:15,Back,Yoshihito Nishioka,1.12,48.74,10512,
08/03/2022 19:19:06,Lay,Yoshihito Nishioka,1.16,47.06,10504,
