Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
17/05/2022 13:57:54,Lay,Tomas Barrios Vera,1.1,100,10466,
17/05/2022 13:57:12,Back,Jozef Kovalik,10,3.86,11064,
17/05/2022 13:57:12,Back,Jozef Kovalik,10,1.6,10778,
17/05/2022 13:57:12,Back,Jozef Kovalik,10,0.86,10783,
17/05/2022 13:51:26,Back,Jozef Kovalik,7.8,0.12,10776,
17/05/2022 13:49:00,Lay,Tomas Barrios Vera,1.2,50,10470,
17/05/2022 13:47:47,Lay,Tomas Barrios Vera,1.3,20,10469,
17/05/2022 13:45:42,Back,Jozef Kovalik,3.65,0.3,10781,
17/05/2022 13:45:42,Back,Jozef Kovalik,3.1,0.95,11068,
17/05/2022 13:45:42,Lay,Tomas Barrios Vera,1.4,10,10472,
17/05/2022 13:45:42,Back,Jozef Kovalik,3.4,0.5,10777,
17/05/2022 13:41:42,Back,Jozef Kovalik,2.84,26.99,11114,
17/05/2022 13:41:42,Back,Jozef Kovalik,2.38,0.58,10784,
17/05/2022 13:41:42,Back,Jozef Kovalik,2.42,0.85,10782,
17/05/2022 13:41:11,Back,Jozef Kovalik,2.26,1.12,11118,
17/05/2022 13:19:15,Back,Jozef Kovalik,2.04,1.93,11067,
17/05/2022 13:18:41,Back,Jozef Kovalik,1.86,1.65,11117,
17/05/2022 13:16:33,Back,Jozef Kovalik,1.59,2.42,11110,
17/05/2022 13:14:46,Back,Jozef Kovalik,1.51,3.91,11063,
17/05/2022 13:14:34,Back,Jozef Kovalik,1.39,3.62,11113,
17/05/2022 13:13:46,Back,Jozef Kovalik,1.34,5.89,11062,
17/05/2022 13:10:17,Back,Jozef Kovalik,1.23,6.2,11112,
17/05/2022 13:09:55,Back,Jozef Kovalik,1.19,8.86,11111,
17/05/2022 13:09:40,Lay,Jozef Kovalik,1.1,100,10465,
17/05/2022 13:02:27,Lay,Jozef Kovalik,1.2,50,10468,
17/05/2022 12:35:42,Back,Jozef Kovalik,1.88,1.36,10779,
17/05/2022 12:35:28,Back,Jozef Kovalik,1.76,1.05,10780,
17/05/2022 12:32:34,Back,Jozef Kovalik,1.54,2.22,10767,
17/05/2022 12:23:29,Lay,Jozef Kovalik,1.4,10,10471,
17/05/2022 12:23:29,Lay,Jozef Kovalik,1.3,20,10467,
