Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
17/05/2022 18:20:08,Back,Fernando Verdasco,2.42,0.85,12655,
17/05/2022 18:20:05,Back,Fernando Verdasco,2.26,1.12,12855,
17/05/2022 18:20:05,Back,Fernando Verdasco,2.38,0.58,12631,
17/05/2022 18:06:14,Back,Fernando Verdasco,2.04,1.93,12779,
17/05/2022 18:04:16,Back,Fernando Verdasco,1.86,1.65,12854,
17/05/2022 18:04:16,Back,Fernando Verdasco,1.88,1.36,12656,
17/05/2022 18:02:04,Back,Fernando Verdasco,1.76,1.05,12630,
17/05/2022 18:01:34,Back,Fernando Verdasco,1.54,2.22,12649,
17/05/2022 18:01:34,Back,Fernando Verdasco,1.59,2.42,12849,
17/05/2022 18:01:07,Back,Fernando Verdasco,1.51,3.91,12774,
17/05/2022 18:00:37,Back,Fernando Verdasco,1.39,3.62,12851,
17/05/2022 18:00:32,Back,Fernando Verdasco,1.34,5.89,12777,
17/05/2022 17:57:08,Back,Fernando Verdasco,1.23,6.2,12847,
17/05/2022 17:54:48,Back,Fernando Verdasco,1.16,8.86,12848,
17/05/2022 17:00:56,Lay,Fernando Verdasco,1.1,100,12525,
17/05/2022 16:51:45,Lay,Fernando Verdasco,1.2,50,12527,
17/05/2022 16:36:38,Lay,Fernando Verdasco,1.3,20,12532,
17/05/2022 16:29:52,Lay,Fernando Verdasco,1.4,10,12530,
