Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
17/05/2022 15:58:27,Lay,Billy Harris,1.1,100,11209,
17/05/2022 15:58:27,Back,Matteo Martineau,10,3.86,12100,
17/05/2022 15:58:27,Back,Matteo Martineau,10,1.6,11509,
17/05/2022 15:58:27,Back,Matteo Martineau,10,0.86,11489,
17/05/2022 15:57:48,Back,Matteo Martineau,7.8,0.12,11490,
17/05/2022 15:57:40,Lay,Billy Harris,1.2,50,11211,
17/05/2022 15:55:42,Lay,Billy Harris,1.3,20,11207,
17/05/2022 15:55:42,Back,Matteo Martineau,3.65,0.3,11488,
17/05/2022 15:54:55,Back,Matteo Martineau,3.4,0.5,11507,
17/05/2022 15:54:55,Back,Matteo Martineau,3.1,0.95,12104,
17/05/2022 15:54:08,Back,Matteo Martineau,2.38,0.58,11487,
17/05/2022 15:54:08,Back,Matteo Martineau,2.42,0.85,11508,
17/05/2022 15:29:31,Back,Matteo Martineau,2.04,1.93,12103,
17/05/2022 15:25:17,Back,Matteo Martineau,1.51,3.91,12099,
17/05/2022 15:24:27,Back,Matteo Martineau,1.34,5.89,12101,
17/05/2022 15:22:22,Back,Billy Harris,10,0.34,11319,
17/05/2022 15:22:06,Back,Billy Harris,7.8,0.12,11322,
17/05/2022 15:21:16,Lay,Matteo Martineau,1.2,50,11212,
17/05/2022 14:46:56,Back,Matteo Martineau,1.88,1.36,11506,
17/05/2022 14:39:58,Back,Matteo Martineau,1.76,1.05,11486,
17/05/2022 14:01:21,Back,Matteo Martineau,1.54,2.22,11501,
17/05/2022 13:57:39,Lay,Matteo Martineau,1.3,20,11210,
17/05/2022 13:57:08,Back,Billy Harris,3.65,0.3,11320,
17/05/2022 13:57:08,Lay,Matteo Martineau,1.4,10,11214,
17/05/2022 13:50:30,Back,Billy Harris,2.38,0.58,11321,
17/05/2022 13:44:25,Back,Billy Harris,1.76,1.05,11323,
17/05/2022 13:34:38,Lay,Billy Harris,1.4,10,11213,
