Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
22/05/2022 17:42:31,Lay,Varvara Gracheva,1.1,100,10316,
22/05/2022 17:42:21,Back,Astra Sharma,10,1.6,10390,
22/05/2022 17:42:21,Back,Astra Sharma,10,0.86,10377,
22/05/2022 17:42:21,Back,Astra Sharma,10,3.86,10508,
22/05/2022 17:42:11,Back,Astra Sharma,7.8,0.12,10380,
22/05/2022 17:42:08,Lay,Varvara Gracheva,1.2,50,10315,
22/05/2022 17:41:36,Lay,Varvara Gracheva,1.3,20,10319,
22/05/2022 17:39:49,Back,Astra Sharma,3.65,0.3,10379,
22/05/2022 17:38:38,Back,Astra Sharma,3.1,0.95,10509,
22/05/2022 17:38:21,Back,Astra Sharma,2.84,26.99,10534,
22/05/2022 17:36:04,Back,Astra Sharma,2.04,1.93,10510,
22/05/2022 17:36:04,Back,Astra Sharma,2.26,1.12,10537,
22/05/2022 17:36:04,Back,Astra Sharma,1.86,1.65,10538,
22/05/2022 17:35:40,Back,Astra Sharma,1.59,2.42,10530,
22/05/2022 17:35:40,Back,Astra Sharma,1.51,3.91,10504,
22/05/2022 17:35:39,Back,Astra Sharma,1.34,5.89,10506,
22/05/2022 17:35:39,Back,Astra Sharma,1.39,3.62,10535,
22/05/2022 17:35:00,Back,Astra Sharma,1.23,6.2,10533,
22/05/2022 17:34:58,Back,Astra Sharma,1.16,8.86,10532,
22/05/2022 17:33:59,Lay,Astra Sharma,1.1,100,10314,
22/05/2022 17:33:59,Back,Varvara Gracheva,10,0.86,10369,
22/05/2022 17:27:35,Back,Varvara Gracheva,7.8,0.12,10370,
22/05/2022 17:23:10,Lay,Astra Sharma,1.2,50,10317,
22/05/2022 16:47:28,Back,Astra Sharma,3.4,0.5,10389,
22/05/2022 16:30:16,Back,Astra Sharma,2.38,0.58,10378,
22/05/2022 16:30:16,Back,Astra Sharma,2.42,0.85,10387,
22/05/2022 16:29:02,Back,Astra Sharma,1.88,1.36,10388,
22/05/2022 16:27:05,Back,Astra Sharma,1.76,1.05,10381,
22/05/2022 16:24:49,Back,Astra Sharma,1.54,2.22,10385,
22/05/2022 16:24:01,Lay,Astra Sharma,1.3,20,10318,
22/05/2022 16:23:51,Back,Varvara Gracheva,3.65,0.3,10368,
22/05/2022 16:23:47,Lay,Astra Sharma,1.4,10,10320,
22/05/2022 15:58:40,Back,Varvara Gracheva,2.38,0.58,10367,
22/05/2022 15:53:55,Back,Varvara Gracheva,1.76,1.05,10371,
22/05/2022 15:52:18,Lay,Varvara Gracheva,1.4,10,10321,
