5/16/2022 09:12:25: [G_Auto 1] :  Store Text Value (Shared) for Gianluca Mager: info = marketName: Mager v B Gojo - Match Odds; runnerA: Gianluca Mager; runnerB: Borna Gojo 
5/16/2022 09:12:25: [G_Auto 1] :  Store Value (Shared) for market: aId = 8284482
5/16/2022 09:12:25: [G_Auto 1] :  Store Value (Shared) for market: bId = 10760646
5/16/2022 14:14:52:  Guardian has detected that the market is in-play
5/16/2022 14:14:52:  Guardian has detected that the market is suspended
5/16/2022 14:15:01: [G_Auto 1] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.55; bBsp: 2.74; volume: 743.89 
5/16/2022 14:15:01: [G_Auto 1] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.55; bBsp: 2.74; volume: 743.89 
5/16/2022 14:15:01:  Guardian has detected that the market is now unsuspended
5/16/2022 14:15:04: [G_Auto 2] :  € 100.00 Lay bet placed on Borna Gojo at 1.1. Entirely unmatched when it initially reached the market.   Ref: 11528
5/16/2022 14:15:04: [G_Auto 5] :  € 10.00 Lay bet placed on Gianluca Mager at 1.4. Entirely unmatched when it initially reached the market.   Ref: 11532
5/16/2022 14:15:04: [G_Auto 5] :  € 10.00 Lay bet placed on Borna Gojo at 1.4. Entirely unmatched when it initially reached the market.   Ref: 11531
5/16/2022 14:15:04: [G_Auto 3] :  € 50.00 Lay bet placed on Borna Gojo at 1.2. Entirely unmatched when it initially reached the market.   Ref: 11529
5/16/2022 14:15:04: [G_Auto 3] :  € 50.00 Lay bet placed on Gianluca Mager at 1.2. Entirely unmatched when it initially reached the market.   Ref: 11530
5/16/2022 14:15:04: [G_Auto 4] :  € 20.00 Lay bet placed on Borna Gojo at 1.3. Entirely unmatched when it initially reached the market.   Ref: 11533
5/16/2022 14:15:04: [G_Auto 4] :  € 20.00 Lay bet placed on Gianluca Mager at 1.3. Entirely unmatched when it initially reached the market.   Ref: 11535
5/16/2022 14:15:04: [G_Auto 2] :  € 100.00 Lay bet placed on Gianluca Mager at 1.1. Entirely unmatched when it initially reached the market.   Ref: 11534
5/16/2022 14:21:04: [G_Auto 1] :  Store Text Value (Shared) for Gianluca Mager: aPoints = point: 30; games: 1; sets: 0 
5/16/2022 14:21:04: [G_Auto 1] :  Store Text Value (Shared) for Gianluca Mager: aServing = serving:0
5/16/2022 14:21:04: [G_Auto 1] :  Store Text Value (Shared) for Borna Gojo: bPoints = point: 0; games: 1; sets: 0 
5/16/2022 14:21:04: [G_Auto 1] :  Store Text Value (Shared) for Borna Gojo: bServing = serving:2
5/16/2022 14:21:04: [G_Auto 1] :  Store Value (Shared) for market: price = 1.4
