Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
14/04/2022 12:26:05,Back,Taylor Fritz,1.59,2.42,10126,
14/04/2022 12:25:16,Back,Taylor Fritz,1.54,2.22,10106,
14/04/2022 12:25:02,Back,Taylor Fritz,1.51,3.91,10115,
14/04/2022 12:23:41,Back,Taylor Fritz,1.34,5.89,10116,
14/04/2022 12:23:41,Back,Taylor Fritz,1.39,3.62,10124,
14/04/2022 12:23:24,Back,Taylor Fritz,1.23,6.2,10123,
14/04/2022 12:23:04,Back,Taylor Fritz,1.16,8.86,10122,
14/04/2022 12:17:39,Lay,Taylor Fritz,1.1,100,10000,
14/04/2022 12:17:04,Lay,Taylor Fritz,1.2,50,10005,
14/04/2022 12:16:17,Lay,Taylor Fritz,1.3,20,10007,
14/04/2022 12:02:56,Lay,Taylor Fritz,1.4,10,10001,
