Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
26/04/2022 16:20:25,Back,Hugo Dellien,1.08,68.52,10246,
26/04/2022 16:17:00,Lay,Hugo Dellien,1.11,66.67,10242,
26/04/2022 16:09:16,Back,Hugo Dellien,1.09,63.23,10237,
26/04/2022 16:05:33,Lay,Hugo Dellien,1.12,61.54,10233,
26/04/2022 15:59:40,Back,Hugo Dellien,1.12,48.75,10229,
26/04/2022 15:56:34,Lay,Hugo Dellien,1.16,47.06,10228,
26/04/2022 15:51:58,Back,Hugo Dellien,1.14,43.58,10226,
26/04/2022 15:48:01,Lay,Hugo Dellien,1.18,42.11,10223,
26/04/2022 15:43:17,Back,Hugo Dellien,1.39,16.71,10221,
26/04/2022 15:41:17,Lay,Hugo Dellien,1.51,15.38,10220,
