Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
23/05/2022 19:58:48,Back,Veronika Kudermetova,1.06,49.05,10309,
23/05/2022 19:55:34,Lay,Veronika Kudermetova,1.17,44.44,10303,
23/05/2022 19:52:20,Back,Veronika Kudermetova,1.11,35.75,10302,
23/05/2022 19:47:58,Lay,Veronika Kudermetova,1.24,32,10297,
23/05/2022 19:42:48,Back,Veronika Kudermetova,1.62,10.24,10291,
23/05/2022 19:37:40,Lay,Veronika Kudermetova,1.93,8.6,10286,
23/05/2022 19:21:48,Back,Veronika Kudermetova,1.65,14.75,10278,
23/05/2022 19:14:27,Lay,Veronika Kudermetova,1.49,16.33,10272,
23/05/2022 19:11:09,Back,Veronika Kudermetova,1.3,21.01,10270,
23/05/2022 19:03:25,Lay,Veronika Kudermetova,1.4,19.51,10265,
23/05/2022 18:59:33,Back,Veronika Kudermetova,1.24,52.07,10261,
23/05/2022 18:56:53,Lay,Veronika Kudermetova,1.13,57.14,10260,
23/05/2022 18:52:58,Back,Veronika Kudermetova,1.21,29.42,10255,
23/05/2022 18:48:56,Lay,Veronika Kudermetova,1.29,27.59,10248,
23/05/2022 18:42:44,Back,Veronika Kudermetova,1.2,61.67,10241,
23/05/2022 18:38:00,Lay,Veronika Kudermetova,1.11,66.67,10236,
23/05/2022 18:33:01,Back,Veronika Kudermetova,1.25,51.65,10233,
23/05/2022 18:26:14,Lay,Veronika Kudermetova,1.13,57.14,10228,
23/05/2022 17:53:06,Back,Veronika Kudermetova,1.1,62.66,10202,
23/05/2022 17:46:07,Lay,Veronika Kudermetova,1.12,61.54,10197,
