Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/03/2022 22:56:00,Back,Emma Raducanu,1.13,31.25,11258,
11/03/2022 22:53:31,Lay,Emma Raducanu,1.28,27.59,11255,
11/03/2022 22:49:32,Back,Emma Raducanu,1.16,27.59,11250,
11/03/2022 22:45:58,Lay,Emma Raducanu,1.32,24.24,11245,
11/03/2022 22:31:06,Back,Emma Raducanu,1.82,14.75,11238,
11/03/2022 22:27:15,Lay,Emma Raducanu,1.41,19.05,11236,
11/03/2022 22:24:23,Back,Emma Raducanu,1.76,15.52,11234,
11/03/2022 22:19:47,Lay,Emma Raducanu,1.4,19.51,11229,
11/03/2022 22:16:29,Back,Emma Raducanu,1.27,21.51,11226,
11/03/2022 22:11:42,Lay,Emma Raducanu,1.4,19.51,11221,
11/03/2022 22:07:39,Back,Emma Raducanu,1.3,50.11,11218,
11/03/2022 22:01:47,Lay,Emma Raducanu,1.14,57.14,11215,
11/03/2022 21:56:55,Back,Emma Raducanu,1.23,26.62,11210,
11/03/2022 21:54:33,Lay,Emma Raducanu,1.31,25,11208,
11/03/2022 21:49:12,Back,Emma Raducanu,1.45,16.34,11204,
11/03/2022 21:41:23,Lay,Emma Raducanu,1.51,15.69,11197,
11/03/2022 21:37:52,Back,Emma Raducanu,1.37,18.98,11196,
11/03/2022 21:34:36,Lay,Emma Raducanu,1.43,18.18,11192,
