Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/03/2022 05:50:08,Back,Pedro Martinez,1.19,25.74,11008,
11/03/2022 05:45:09,Lay,Pedro Martinez,1.34,22.86,11006,
11/03/2022 05:41:18,Back,Pedro Martinez,1.64,21.14,11004,
11/03/2022 05:33:13,Lay,Pedro Martinez,1.3,26.67,11002,
11/03/2022 05:26:15,Back,Pedro Martinez,1.59,12.66,10999,
11/03/2022 05:21:47,Lay,Pedro Martinez,1.66,12.12,10998,
11/03/2022 05:18:45,Back,Pedro Martinez,1.53,13.8,10997,
11/03/2022 05:13:33,Lay,Pedro Martinez,1.6,13.33,10995,
11/03/2022 05:05:03,Back,Pedro Martinez,1.54,21.4,10994,
11/03/2022 05:00:25,Lay,Pedro Martinez,1.31,25,10992,
11/03/2022 04:56:16,Back,Pedro Martinez,1.21,25.86,10991,
11/03/2022 04:51:00,Lay,Pedro Martinez,1.33,23.53,10989,
11/03/2022 04:48:01,Back,Pedro Martinez,1.25,25.6,10987,
11/03/2022 04:34:06,Lay,Pedro Martinez,1.32,24.24,10981,
11/03/2022 04:28:32,Back,Pedro Martinez,1.26,25.4,10979,
11/03/2022 04:20:30,Lay,Pedro Martinez,1.32,24.24,10977,
11/03/2022 04:08:22,Back,Pedro Martinez,1.3,24.25,10970,
11/03/2022 04:00:32,Lay,Pedro Martinez,1.34,23.53,10965,
