Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/03/2022 04:48:12,Back,Shelby Rogers,1.34,13.63,10988,
11/03/2022 04:45:01,Back,Nuria Parrizas Diaz,2.22,16.47,10986,
11/03/2022 04:44:48,Lay,Shelby Rogers,1.79,10.13,10985,
11/03/2022 04:39:19,Lay,Nuria Parrizas Diaz,1.28,28.57,10983,
11/03/2022 04:19:34,Back,Nuria Parrizas Diaz,1.06,51.5,10976,
11/03/2022 04:14:40,Lay,Nuria Parrizas Diaz,1.16,47.06,10974,
11/03/2022 04:11:40,Back,Nuria Parrizas Diaz,1.4,14.42,10972,
11/03/2022 04:08:06,Lay,Nuria Parrizas Diaz,1.64,12.31,10969,
11/03/2022 04:08:06,Back,Shelby Rogers,2.56,7.03,10968,
11/03/2022 03:57:54,Lay,Shelby Rogers,1.8,10,10964,
11/03/2022 03:51:38,Back,Shelby Rogers,1.51,27.15,10962,
11/03/2022 03:43:57,Lay,Shelby Rogers,1.23,33.33,10959,
11/03/2022 03:36:11,Back,Shelby Rogers,1.12,39.28,10956,
11/03/2022 03:24:30,Lay,Shelby Rogers,1.21,36.36,10952,
11/03/2022 03:20:25,Back,Shelby Rogers,1.11,43.25,10949,
11/03/2022 03:15:54,Lay,Shelby Rogers,1.2,40,10945,
11/03/2022 03:09:19,Back,Shelby Rogers,1.33,43.61,10940,
11/03/2022 02:59:06,Back,Shelby Rogers,1.16,52.87,10929,
11/03/2022 02:58:56,Lay,Shelby Rogers,1.16,50,10932,
11/03/2022 02:46:54,Lay,Shelby Rogers,1.15,53.33,10923,
11/03/2022 02:43:10,Back,Shelby Rogers,1.08,63.82,10920,
11/03/2022 02:36:48,Lay,Shelby Rogers,1.12,61.54,10917,
11/03/2022 02:34:38,Back,Shelby Rogers,1.15,38.38,10915,
11/03/2022 02:30:59,Lay,Shelby Rogers,1.22,36.36,10910,
11/03/2022 02:26:23,Back,Shelby Rogers,1.31,21.54,10906,
11/03/2022 02:21:27,Lay,Shelby Rogers,1.4,20,10904,
