Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
25/05/2022 13:03:11,Lay,Aliaksandra Sasnovich,1.1,100,10012,
25/05/2022 13:03:05,Back,Emma Raducanu,10,0.86,10057,
25/05/2022 13:02:37,Back,Emma Raducanu,7.8,0.12,10059,
25/05/2022 13:01:11,Lay,Aliaksandra Sasnovich,1.2,50,10008,
25/05/2022 12:47:09,Back,Aliaksandra Sasnovich,1.88,1.36,10121,
25/05/2022 12:43:40,Back,Aliaksandra Sasnovich,1.76,1.05,10112,
25/05/2022 12:42:25,Back,Aliaksandra Sasnovich,1.54,2.22,10116,
25/05/2022 12:38:08,Lay,Aliaksandra Sasnovich,1.3,20,10014,
25/05/2022 12:36:48,Back,Emma Raducanu,3.65,0.3,10056,
25/05/2022 12:36:45,Lay,Aliaksandra Sasnovich,1.4,10,10015,
25/05/2022 12:14:18,Back,Emma Raducanu,2.38,0.58,10055,
25/05/2022 12:00:11,Back,Emma Raducanu,1.76,1.05,10058,
25/05/2022 11:53:26,Lay,Emma Raducanu,1.4,10,10009,
