Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
18/04/2022 11:57:58,Back,Lorenzo Musetti,1.15,33.45,10046,
18/04/2022 11:54:25,Lay,Lorenzo Musetti,1.25,30.77,10042,
18/04/2022 11:46:27,Back,Lorenzo Musetti,1.15,30.71,10036,
18/04/2022 11:43:06,Lay,Lorenzo Musetti,1.28,27.59,10033,
18/04/2022 11:35:48,Back,Lorenzo Musetti,1.17,32.87,10029,
18/04/2022 11:29:42,Lay,Lorenzo Musetti,1.25,30.77,10026,
18/04/2022 11:25:48,Back,Lorenzo Musetti,1.15,34.51,10025,
18/04/2022 11:23:26,Lay,Lorenzo Musetti,1.24,32,10022,
18/04/2022 11:18:30,Back,Lorenzo Musetti,1.41,31.2,10019,
18/04/2022 11:12:30,Lay,Lorenzo Musetti,1.21,36.36,10015,
18/04/2022 11:09:25,Back,Lorenzo Musetti,1.16,34.21,10012,
18/04/2022 11:05:42,Lay,Lorenzo Musetti,1.24,32,10009,
18/04/2022 11:00:11,Back,Lorenzo Musetti,1.56,11.47,10006,
18/04/2022 10:56:23,Lay,Lorenzo Musetti,1.79,10,10002,
