Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
04/05/2022 17:31:43,Back,David Goffin,1.07,60.35,10840,
04/05/2022 17:28:57,Lay,David Goffin,1.13,57.14,10838,
04/05/2022 17:22:07,Back,David Goffin,1.26,22.06,10834,
04/05/2022 17:16:41,Lay,David Goffin,1.39,20,10828,
04/05/2022 17:15:19,Back,David Goffin,1.34,18.67,10826,
04/05/2022 17:10:50,Back,Botic Van de Zandschulp,3.1,5.06,10821,
04/05/2022 17:10:50,Lay,David Goffin,1.47,17.02,10822,
04/05/2022 17:07:07,Lay,Botic Van de Zandschulp,2,7.84,10816,
04/05/2022 17:02:50,Back,Botic Van de Zandschulp,1.78,9.03,10814,
04/05/2022 17:00:16,Lay,Botic Van de Zandschulp,1.97,8.16,10812,
04/05/2022 16:52:37,Back,Botic Van de Zandschulp,1.78,9.03,10807,
04/05/2022 16:50:11,Lay,Botic Van de Zandschulp,1.97,8.16,10804,
