Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/05/2022 19:45:59,Lay,Stan Wawrinka,1.1,100,14665,
11/05/2022 19:45:59,Back,Laslo Djere,10,3.86,15029,
11/05/2022 19:45:59,Back,Laslo Djere,10,1.6,14874,
11/05/2022 19:45:59,Lay,Stan Wawrinka,1.2,50,14670,
11/05/2022 19:45:59,Back,Laslo Djere,7.8,0.12,14681,
11/05/2022 19:45:59,Back,Laslo Djere,10,0.86,14680,
11/05/2022 19:38:54,Back,Laslo Djere,3.1,0.95,15031,
11/05/2022 19:37:14,Back,Laslo Djere,2.84,26.99,15062,
11/05/2022 19:35:43,Back,Laslo Djere,2.26,1.12,15065,
11/05/2022 19:24:37,Back,Laslo Djere,2.04,1.93,15032,
11/05/2022 19:22:38,Back,Laslo Djere,1.86,1.65,15064,
11/05/2022 19:21:42,Back,Laslo Djere,1.59,2.42,15057,
11/05/2022 19:21:42,Back,Laslo Djere,1.51,3.91,15030,
11/05/2022 19:21:14,Back,Laslo Djere,1.39,3.62,15058,
11/05/2022 19:20:47,Back,Laslo Djere,1.34,5.89,15027,
11/05/2022 19:15:59,Back,Laslo Djere,1.23,6.2,15059,
11/05/2022 19:14:03,Back,Laslo Djere,1.16,8.86,15060,
11/05/2022 19:11:31,Lay,Laslo Djere,1.1,100,14668,
11/05/2022 19:08:01,Back,Stan Wawrinka,10,1.6,14978,
11/05/2022 19:08:01,Back,Stan Wawrinka,10,0.86,14968,
11/05/2022 19:04:07,Back,Stan Wawrinka,7.8,0.12,14971,
11/05/2022 19:04:06,Lay,Laslo Djere,1.2,50,14669,
11/05/2022 18:56:06,Back,Stan Wawrinka,3.65,0.3,14969,
11/05/2022 18:54:52,Back,Stan Wawrinka,3.4,0.5,14981,
11/05/2022 18:47:06,Back,Stan Wawrinka,2.42,0.85,14979,
11/05/2022 18:47:06,Back,Stan Wawrinka,2.38,0.58,14970,
11/05/2022 18:21:38,Back,Stan Wawrinka,1.88,1.36,14980,
11/05/2022 18:21:00,Back,Stan Wawrinka,1.76,1.05,14972,
11/05/2022 18:20:01,Back,Stan Wawrinka,1.54,2.22,14974,
11/05/2022 18:19:03,Lay,Stan Wawrinka,1.3,20,14666,
11/05/2022 18:18:55,Back,Laslo Djere,3.65,0.3,14679,
11/05/2022 18:18:40,Lay,Stan Wawrinka,1.4,10,14672,
11/05/2022 18:18:30,Back,Laslo Djere,3.4,0.5,14872,
11/05/2022 18:04:27,Back,Laslo Djere,2.42,0.85,14871,
11/05/2022 18:04:27,Back,Laslo Djere,2.38,0.58,14682,
11/05/2022 17:58:11,Back,Laslo Djere,1.88,1.36,14873,
11/05/2022 17:55:13,Back,Laslo Djere,1.54,2.22,14867,
11/05/2022 17:53:42,Lay,Laslo Djere,1.3,20,14667,
11/05/2022 17:01:37,Back,Laslo Djere,1.76,1.05,14678,
11/05/2022 16:57:44,Lay,Laslo Djere,1.4,10,14671,
