Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
28/03/2022 21:07:17,Lay,Lloyd Harris,1.88,0.0900000000000001,10189,
28/03/2022 20:57:07,Back,Lloyd Harris,1.88,17.11,10184,
28/03/2022 20:54:17,Lay,Lloyd Harris,1.32,24.24,10181,
28/03/2022 20:51:20,Back,Lloyd Harris,1.24,25.24,10179,
28/03/2022 20:49:28,Lay,Lloyd Harris,1.33,23.53,10177,
28/03/2022 20:44:56,Back,Lloyd Harris,1.23,29.5,10174,
28/03/2022 20:38:47,Lay,Lloyd Harris,1.27,28.57,10172,
28/03/2022 20:35:01,Back,Lloyd Harris,1.22,32.52,10170,
28/03/2022 20:30:32,Lay,Lloyd Harris,1.24,32,10168,
28/03/2022 20:27:14,Back,Lloyd Harris,1.19,35.66,10167,
28/03/2022 20:22:41,Lay,Lloyd Harris,1.22,34.78,10165,
28/03/2022 20:14:06,Lay,Lloyd Harris,1.63,0.0700000000000001,10163,
28/03/2022 20:13:39,Back,Lloyd Harris,1.63,11.65,10161,
28/03/2022 20:07:03,Lay,Lloyd Harris,1.71,11.11,10160,
28/03/2022 20:03:12,Back,Lloyd Harris,1.6,11.83,10159,
28/03/2022 19:58:40,Lay,Lloyd Harris,1.74,10.81,10157,
28/03/2022 19:54:08,Back,Lloyd Harris,1.65,11.34,10155,
28/03/2022 19:48:14,Lay,Lloyd Harris,1.73,10.81,10153,
28/03/2022 19:45:23,Back,Lloyd Harris,1.59,11.61,10151,
28/03/2022 19:42:22,Lay,Lloyd Harris,1.73,10.67,10149,
28/03/2022 19:40:37,Back,Lloyd Harris,1.57,11.96,10148,
28/03/2022 19:36:39,Lay,Lloyd Harris,1.71,11.27,10146,
28/03/2022 19:33:44,Back,Lloyd Harris,1.63,12.22,10145,
28/03/2022 19:30:05,Lay,Lloyd Harris,1.7,11.43,10143,
