Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
08/05/2022 13:40:48,Back,Jurij Rodionov,1.23,6.2,10194,
08/05/2022 13:40:48,Back,Jurij Rodionov,1.16,8.86,10192,
08/05/2022 13:39:44,Lay,Jurij Rodionov,1.1,100,10055,
08/05/2022 13:39:44,Back,Jiri Lehecka,10,0.86,10070,
08/05/2022 13:39:44,Back,Jiri Lehecka,10,1.6,10121,
08/05/2022 13:31:09,Back,Jurij Rodionov,2.04,1.93,10174,
08/05/2022 13:30:35,Back,Jurij Rodionov,1.88,1.36,10160,
08/05/2022 13:28:11,Back,Jurij Rodionov,1.76,1.05,10166,
08/05/2022 13:18:00,Back,Jurij Rodionov,1.51,3.91,10169,
08/05/2022 13:18:00,Back,Jurij Rodionov,1.54,2.22,10151,
08/05/2022 13:13:58,Back,Jurij Rodionov,1.34,5.89,10170,
08/05/2022 13:09:20,Back,Jiri Lehecka,7.8,0.12,10068,
08/05/2022 13:08:49,Lay,Jurij Rodionov,1.2,50,10058,
08/05/2022 13:03:14,Back,Jiri Lehecka,3.4,0.5,10122,
08/05/2022 13:03:14,Lay,Jurij Rodionov,1.3,20,10053,
08/05/2022 13:03:14,Back,Jiri Lehecka,3.65,0.3,10069,
08/05/2022 13:03:14,Lay,Jurij Rodionov,1.4,10,10054,
08/05/2022 12:44:20,Back,Jiri Lehecka,2.42,0.85,10119,
08/05/2022 12:43:07,Back,Jiri Lehecka,2.38,0.58,10066,
08/05/2022 12:37:50,Back,Jiri Lehecka,1.88,1.36,10120,
08/05/2022 12:37:04,Back,Jiri Lehecka,1.76,1.05,10067,
08/05/2022 12:35:48,Back,Jiri Lehecka,1.54,2.22,10114,
08/05/2022 12:28:57,Lay,Jiri Lehecka,1.2,8.05,10057,
08/05/2022 12:21:58,Lay,Jiri Lehecka,1.3,20,10056,
08/05/2022 12:13:06,Lay,Jiri Lehecka,1.4,10,10060,
