Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
28/03/2022 16:47:48,Back,Anna-Lena Friedsam,1.1,27.85,10060,
28/03/2022 16:41:37,Lay,Anna-Lena Friedsam,1.34,22.86,10053,
28/03/2022 16:38:29,Back,Anna-Lena Friedsam,1.96,14.03,10049,
28/03/2022 16:30:52,Lay,Anna-Lena Friedsam,1.41,19.51,10042,
28/03/2022 16:18:16,Back,Irene Burillo Escorihue,1.51,10.7,10034,
28/03/2022 16:17:09,Lay,Irene Burillo Escorihue,1.98,8.16,10029,
28/03/2022 16:16:57,Back,Anna-Lena Friedsam,2.02,1.94,10031,
28/03/2022 16:13:02,Lay,Anna-Lena Friedsam,1.43,2.73500000000001,10025,
28/03/2022 14:59:34,Back,Anna-Lena Friedsam,1.17,35.04,10011,
28/03/2022 14:54:16,Lay,Anna-Lena Friedsam,1.23,33.33,10008,
28/03/2022 14:45:51,Back,Anna-Lena Friedsam,1.14,43.59,10005,
28/03/2022 14:42:02,Lay,Anna-Lena Friedsam,1.18,42.11,10003,
28/03/2022 14:30:54,Back,Anna-Lena Friedsam,1.26,23.05,10001,
28/03/2022 14:28:19,Lay,Anna-Lena Friedsam,1.38,21.05,10000,
