Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
09/03/2022 18:05:07,Back,Juan Ignacio Londero,3.25,1.67,261052026909,
09/03/2022 18:03:30,Back,Juan Ignacio Londero,4.1,3.7,261051859300,
09/03/2022 17:35:02,Lay,Juan Ignacio Londero,1.32,15.62,261049577029,
09/03/2022 17:00:25,Back,Juan Ignacio Londero,1.21,22.09,261047320807,
09/03/2022 16:55:09,Lay,Juan Ignacio Londero,1.23,21.73,261047027627,
09/03/2022 16:29:37,Back,Juan Ignacio Londero,1.16,28.24,261045540509,
09/03/2022 16:28:49,Lay,Juan Ignacio Londero,1.18,27.77,261045472041,
09/03/2022 16:19:47,Back,Juan Ignacio Londero,1.44,21.72,261044932781,
09/03/2022 16:19:17,Lay,Juan Ignacio Londero,1.47,21.27,261044908480,
09/03/2022 16:09:36,Back,Juan Ignacio Londero,1.49,19.37,261044351613,
09/03/2022 16:08:42,Lay,Juan Ignacio Londero,1.53,18.86,261044295924,
