Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
21/03/2022 16:24:43,Lay,Lin Zhu,1.1,100,10454,
21/03/2022 16:23:19,Back,Kaja Juvan,10,0.86,10476,
21/03/2022 16:23:19,Back,Kaja Juvan,10,1.6,10522,
21/03/2022 16:22:32,Back,Kaja Juvan,7.8,0.12,10475,
21/03/2022 16:21:25,Lay,Lin Zhu,1.2,50,10457,
21/03/2022 16:10:14,Lay,Lin Zhu,1.3,20,10455,
21/03/2022 16:09:14,Lay,Lin Zhu,1.4,10,10460,
21/03/2022 16:09:14,Back,Kaja Juvan,3.65,0.3,10474,
21/03/2022 16:09:14,Back,Kaja Juvan,3.4,0.5,10520,
21/03/2022 15:32:43,Back,Kaja Juvan,2.42,0.85,10519,
21/03/2022 15:31:31,Back,Kaja Juvan,2.38,0.58,10477,
21/03/2022 15:25:33,Back,Kaja Juvan,1.88,1.36,10521,
21/03/2022 15:25:33,Back,Kaja Juvan,1.76,1.05,10478,
21/03/2022 15:25:12,Back,Kaja Juvan,1.54,2.22,10514,
21/03/2022 15:13:55,Lay,Kaja Juvan,1.1,0.025,10458,
21/03/2022 15:13:24,Lay,Kaja Juvan,1.3,20,10459,
21/03/2022 15:11:05,Lay,Kaja Juvan,1.4,10,10456,
