Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
02/03/2022 14:47:34,Back,Riccardo Bonadio,1.23,23,10292,
02/03/2022 14:47:10,Back,Riccardo Bonadio,1.16,16,10294,
02/03/2022 14:46:43,Lay,Riccardo Bonadio,1.1,100,10120,
02/03/2022 14:29:35,Back,Riccardo Bonadio,1.88,18,10223,
02/03/2022 14:24:37,Back,Riccardo Bonadio,1.54,15,10222,
02/03/2022 14:24:32,Back,Riccardo Bonadio,1.51,15,10244,
02/03/2022 14:22:59,Back,Riccardo Bonadio,1.34,13,10241,
02/03/2022 14:19:50,Lay,Riccardo Bonadio,1.2,50,10119,
02/03/2022 14:15:28,Lay,Riccardo Bonadio,1.3,20,10124,
02/03/2022 13:36:25,Back,Riccardo Bonadio,2.38,2.38,10161,
02/03/2022 13:30:41,Back,Riccardo Bonadio,1.76,1.7,10166,
02/03/2022 13:24:37,Lay,Riccardo Bonadio,1.4,10,10125,
