5/16/2022 09:12:29: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: info = marketName: Ar Rodionova v Bektas - Match Odds; runnerA: Arina Rodionova; runnerB: Emina Bektas 
5/16/2022 09:12:29: [G_Auto 1] :  Store Value (Shared) for market: aId = 2967315
5/16/2022 09:12:29: [G_Auto 1] :  Store Value (Shared) for market: bId = 9627484
5/16/2022 13:45:19:  Guardian has detected that the market is in-play
5/16/2022 13:45:19:  Guardian has detected that the market is suspended
5/16/2022 13:45:28: [G_Auto 1] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.16; bBsp: 1.85; volume: 856.36 
5/16/2022 13:45:28: [G_Auto 1] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.16; bBsp: 1.85; volume: 856.36 
5/16/2022 13:45:28:  Guardian has detected that the market is now unsuspended
5/16/2022 13:45:31: [G_Auto 5] :  € 10.00 Lay bet placed on Arina Rodionova at 1.4. Entirely unmatched when it initially reached the market.   Ref: 11329
5/16/2022 13:45:31: [G_Auto 4] :  € 20.00 Lay bet placed on Emina Bektas at 1.3. Entirely unmatched when it initially reached the market.   Ref: 11327
5/16/2022 13:45:31: [G_Auto 3] :  € 50.00 Lay bet placed on Emina Bektas at 1.2. Entirely unmatched when it initially reached the market.   Ref: 11322
5/16/2022 13:45:31: [G_Auto 5] :  € 10.00 Lay bet placed on Emina Bektas at 1.4. Entirely unmatched when it initially reached the market.   Ref: 11328
5/16/2022 13:45:31: [G_Auto 3] :  € 50.00 Lay bet placed on Arina Rodionova at 1.2. Entirely unmatched when it initially reached the market.   Ref: 11323
5/16/2022 13:45:31: [G_Auto 4] :  € 20.00 Lay bet placed on Arina Rodionova at 1.3. Entirely unmatched when it initially reached the market.   Ref: 11326
5/16/2022 13:45:31: [G_Auto 2] :  € 100.00 Lay bet placed on Emina Bektas at 1.1. Entirely unmatched when it initially reached the market.   Ref: 11324
5/16/2022 13:45:31: [G_Auto 2] :  € 100.00 Lay bet placed on Arina Rodionova at 1.1. Entirely unmatched when it initially reached the market.   Ref: 11325
5/16/2022 13:52:51: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aPoints = point: 0; games: 0; sets: 0 
5/16/2022 13:52:51: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aServing = serving:0
5/16/2022 13:52:51: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bPoints = point: 15; games: 2; sets: 0 
5/16/2022 13:52:51: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bServing = serving:2
5/16/2022 13:52:51: [G_Auto 1] :  Store Value (Shared) for market: price = 1.4
5/16/2022 13:52:51: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 0
5/16/2022 13:52:51: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 10
5/16/2022 13:52:51: [G_Auto 1] :  Store Value (Shared) for market: stake = 10
5/16/2022 13:52:51: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 10
5/16/2022 13:52:51: [G_Auto 1] :  Store Value (Shared) for market: pl = -0.45
5/16/2022 13:52:51: [G_Auto 1] :  Store Value (Shared) for market: currentOddsA = 3
5/16/2022 13:52:51: [G_Auto 1] :  Store Value (Shared) for market: currentOddsB = 1.39
5/16/2022 13:52:57: [G_Auto 5] :  € 0.30 Back bet placed on Emina Bektas at 3.65. Entirely unmatched when it initially reached the market.   Ref: 11390
5/16/2022 13:52:57: [G_Auto 5] :  € 0.12 Back bet placed on Emina Bektas at 7.8. Entirely unmatched when it initially reached the market.   Ref: 11391
5/16/2022 13:52:57: [G_Auto 5] :  € 0.58 Back bet placed on Emina Bektas at 2.38. Entirely unmatched when it initially reached the market.   Ref: 11392
5/16/2022 13:52:57: [G_Auto 5] :  € 1.05 Back bet placed on Emina Bektas at 1.76. Entirely unmatched when it initially reached the market.   Ref: 11393
5/16/2022 13:52:57: [G_Auto 5] :  € 0.86 Back bet placed on Emina Bektas at 10. Entirely unmatched when it initially reached the market.   Ref: 11394
5/16/2022 13:57:50: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aPoints = point: 30; games: 1; sets: 0 
5/16/2022 13:57:50: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aServing = serving:1
5/16/2022 13:57:50: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bPoints = point: 0; games: 2; sets: 0 
5/16/2022 13:57:50: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bServing = serving:0
5/16/2022 13:57:50: [G_Auto 1] :  Store Value (Shared) for market: price = 1.76
5/16/2022 13:57:50: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 1.05
5/16/2022 13:57:50: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 10
5/16/2022 13:57:50: [G_Auto 1] :  Store Value (Shared) for market: stake = 1.05
5/16/2022 13:57:50: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 11.05
5/16/2022 13:57:50: [G_Auto 1] :  Store Value (Shared) for market: pl = 2.16
5/16/2022 13:57:50: [G_Auto 1] :  Store Value (Shared) for market: currentOddsA = 2.46
5/16/2022 13:57:50: [G_Auto 1] :  Store Value (Shared) for market: currentOddsB = 1.68
5/16/2022 14:05:35: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aPoints = point: 0; games: 3; sets: 0 
5/16/2022 14:05:35: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aServing = serving:1
5/16/2022 14:05:35: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bPoints = point: 0; games: 2; sets: 0 
5/16/2022 14:05:35: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bServing = serving:0
5/16/2022 14:05:35: [G_Auto 1] :  Store Value (Shared) for market: price = 2.38
5/16/2022 14:05:35: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 1.63
5/16/2022 14:05:35: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 10
5/16/2022 14:05:35: [G_Auto 1] :  Store Value (Shared) for market: stake = 0.58
5/16/2022 14:05:35: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 11.63
5/16/2022 14:05:35: [G_Auto 1] :  Store Value (Shared) for market: pl = 3.76
5/16/2022 14:05:35: [G_Auto 1] :  Store Value (Shared) for market: currentOddsA = 1.72
5/16/2022 14:05:35: [G_Auto 1] :  Store Value (Shared) for market: currentOddsB = 2.38
5/16/2022 14:20:05: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aPoints = point: 40; games: 4; sets: 0 
5/16/2022 14:20:05: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aServing = serving:0
5/16/2022 14:20:05: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bPoints = point: 99; games: 2; sets: 0 
5/16/2022 14:20:05: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bServing = serving:2
5/16/2022 14:20:05: [G_Auto 1] :  Store Value (Shared) for market: price = 1.4
5/16/2022 14:20:05: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 1.63
5/16/2022 14:20:05: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 10.11
5/16/2022 14:20:05: [G_Auto 1] :  Store Value (Shared) for market: stake = 0.11
5/16/2022 14:20:05: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 11.74
5/16/2022 14:20:05: [G_Auto 1] :  Store Value (Shared) for market: pl = 4.27
5/16/2022 14:20:05: [G_Auto 1] :  Store Value (Shared) for market: currentOddsA = 1.56
5/16/2022 14:20:05: [G_Auto 1] :  Store Value (Shared) for market: currentOddsB = 2.78
5/16/2022 14:21:30: [G_Auto 5] :  € 1.05 Back bet placed on Arina Rodionova at 1.76. Entirely unmatched when it initially reached the market.   Ref: 11575
5/16/2022 14:21:30: [G_Auto 5] :  € 0.86 Back bet placed on Arina Rodionova at 10. Entirely unmatched when it initially reached the market.   Ref: 11577
5/16/2022 14:21:30: [G_Auto 5] :  € 0.30 Back bet placed on Arina Rodionova at 3.65. Entirely unmatched when it initially reached the market.   Ref: 11576
5/16/2022 14:21:30: [G_Auto 5] :  € 0.58 Back bet placed on Arina Rodionova at 2.38. Entirely unmatched when it initially reached the market.   Ref: 11578
5/16/2022 14:21:30: [G_Auto 5] :  € 0.12 Back bet placed on Arina Rodionova at 7.8. Entirely unmatched when it initially reached the market.   Ref: 11579
5/16/2022 14:23:19: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aPoints = point: 30; games: 5; sets: 0 
5/16/2022 14:23:19: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aServing = serving:1
5/16/2022 14:23:19: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bPoints = point: 0; games: 2; sets: 0 
5/16/2022 14:23:19: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bServing = serving:0
5/16/2022 14:23:19: [G_Auto 1] :  Store Value (Shared) for market: price = 1.3
5/16/2022 14:23:19: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 1.93
5/16/2022 14:23:19: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 40
5/16/2022 14:23:19: [G_Auto 1] :  Store Value (Shared) for market: stake = 20
5/16/2022 14:23:19: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 41.93
5/16/2022 14:23:19: [G_Auto 1] :  Store Value (Shared) for market: pl = 3.94
5/16/2022 14:23:19: [G_Auto 1] :  Store Value (Shared) for market: currentOddsA = 1.3
5/16/2022 14:23:19: [G_Auto 1] :  Store Value (Shared) for market: currentOddsB = 4.3
5/16/2022 14:23:22: [G_Auto 4] :  € 2.22 Back bet placed on Arina Rodionova at 1.54. Entirely unmatched when it initially reached the market.   Ref: 11600
5/16/2022 14:23:25: [G_Auto 4] :  € 0.50 Back bet placed on Arina Rodionova at 3.4. Entirely unmatched when it initially reached the market.   Ref: 11605
5/16/2022 14:23:25: [G_Auto 4] :  € 1.36 Back bet placed on Arina Rodionova at 1.88. Entirely unmatched when it initially reached the market.   Ref: 11606
5/16/2022 14:23:25: [G_Auto 4] :  € 1.60 Back bet placed on Arina Rodionova at 10. Entirely unmatched when it initially reached the market.   Ref: 11607
5/16/2022 14:23:25: [G_Auto 4] :  € 0.85 Back bet placed on Arina Rodionova at 2.42. Entirely unmatched when it initially reached the market.   Ref: 11608
5/16/2022 14:24:02: [G_Auto 1] :  Store Value (Shared) for market: aFirstSetPrice = 1.29
5/16/2022 14:24:02: [G_Auto 1] :  Store Value (Shared) for market: bFirstSetPrice = 4.4
5/16/2022 14:33:28: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aPoints = point: 30; games: 1; sets: 1 
5/16/2022 14:33:28: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aServing = serving:0
5/16/2022 14:33:28: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bPoints = point: 15; games: 1; sets: 0 
5/16/2022 14:33:28: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bServing = serving:2
5/16/2022 14:33:28: [G_Auto 1] :  Store Value (Shared) for market: price = 1.2
5/16/2022 14:33:28: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 1.93
5/16/2022 14:33:28: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 90
5/16/2022 14:33:28: [G_Auto 1] :  Store Value (Shared) for market: stake = 50
5/16/2022 14:33:28: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 91.93
5/16/2022 14:33:28: [G_Auto 1] :  Store Value (Shared) for market: pl = 1.02
5/16/2022 14:33:28: [G_Auto 1] :  Store Value (Shared) for market: currentOddsA = 1.2
5/16/2022 14:33:28: [G_Auto 1] :  Store Value (Shared) for market: currentOddsB = 3.85
5/16/2022 14:33:31: [G_Auto 3] :  € 5.89 Back bet placed on Arina Rodionova at 1.34. Entirely unmatched when it initially reached the market.   Ref: 11691
5/16/2022 14:33:31: [G_Auto 3] :  € 3.91 Back bet placed on Arina Rodionova at 1.51. Entirely unmatched when it initially reached the market.   Ref: 11692
5/16/2022 14:33:31: [G_Auto 3] :  € 3.86 Back bet placed on Arina Rodionova at 10. Entirely unmatched when it initially reached the market.   Ref: 11693
5/16/2022 14:33:34: [G_Auto 3] :  € 1.93 Back bet placed on Arina Rodionova at 2.04. Entirely unmatched when it initially reached the market.   Ref: 11695
5/16/2022 14:33:34: [G_Auto 3] :  € 0.95 Back bet placed on Arina Rodionova at 3.1. Entirely unmatched when it initially reached the market.   Ref: 11696
5/16/2022 14:34:50: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aPoints = point: 40; games: 1; sets: 1 
5/16/2022 14:34:50: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aServing = serving:0
5/16/2022 14:34:50: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bPoints = point: 30; games: 1; sets: 0 
5/16/2022 14:34:50: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bServing = serving:2
5/16/2022 14:34:50: [G_Auto 1] :  Store Value (Shared) for market: price = 7.8
5/16/2022 14:34:50: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 2.05
5/16/2022 14:34:50: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 90
5/16/2022 14:34:50: [G_Auto 1] :  Store Value (Shared) for market: stake = 0.12
5/16/2022 14:34:50: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 92.05
5/16/2022 14:34:50: [G_Auto 1] :  Store Value (Shared) for market: pl = -1.18
5/16/2022 14:34:50: [G_Auto 1] :  Store Value (Shared) for market: currentOddsA = 1.14
5/16/2022 14:34:50: [G_Auto 1] :  Store Value (Shared) for market: currentOddsB = 6.8
5/16/2022 14:36:04: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aPoints = point: 0; games: 1; sets: 1 
5/16/2022 14:36:04: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aServing = serving:1
5/16/2022 14:36:04: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bPoints = point: 0; games: 2; sets: 0 
5/16/2022 14:36:04: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bServing = serving:0
5/16/2022 14:36:04: [G_Auto 1] :  Store Value (Shared) for market: price = 1.34
5/16/2022 14:36:04: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 7.94
5/16/2022 14:36:04: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 90
5/16/2022 14:36:04: [G_Auto 1] :  Store Value (Shared) for market: stake = 5.89
5/16/2022 14:36:04: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 97.94
5/16/2022 14:36:04: [G_Auto 1] :  Store Value (Shared) for market: pl = 10.77
5/16/2022 14:36:04: [G_Auto 1] :  Store Value (Shared) for market: currentOddsA = 1.34
5/16/2022 14:36:04: [G_Auto 1] :  Store Value (Shared) for market: currentOddsB = 3.9
5/16/2022 14:38:17: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aPoints = point: 0; games: 1; sets: 1 
5/16/2022 14:38:17: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aServing = serving:1
5/16/2022 14:38:17: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bPoints = point: 30; games: 2; sets: 0 
5/16/2022 14:38:17: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bServing = serving:0
5/16/2022 14:38:17: [G_Auto 1] :  Store Value (Shared) for market: price = 1.51
5/16/2022 14:38:17: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 11.85
5/16/2022 14:38:17: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 90
5/16/2022 14:38:17: [G_Auto 1] :  Store Value (Shared) for market: stake = 3.91
5/16/2022 14:38:17: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 101.85
5/16/2022 14:38:17: [G_Auto 1] :  Store Value (Shared) for market: pl = 13.83
5/16/2022 14:38:17: [G_Auto 1] :  Store Value (Shared) for market: currentOddsA = 1.51
5/16/2022 14:38:17: [G_Auto 1] :  Store Value (Shared) for market: currentOddsB = 3.05
5/16/2022 14:46:18: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aPoints = point: 15; games: 3; sets: 1 
5/16/2022 14:46:18: [G_Auto 1] :  Store Text Value (Shared) for Arina Rodionova: aServing = serving:1
5/16/2022 14:46:18: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bPoints = point: 0; games: 2; sets: 0 
5/16/2022 14:46:18: [G_Auto 1] :  Store Text Value (Shared) for Emina Bektas: bServing = serving:0
5/16/2022 14:46:18: [G_Auto 1] :  Store Value (Shared) for market: price = 1.1
5/16/2022 14:46:18: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 12.71
5/16/2022 14:46:18: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 190
5/16/2022 14:46:18: [G_Auto 1] :  Store Value (Shared) for market: stake = 100
5/16/2022 14:46:18: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 202.71
5/16/2022 14:46:18: [G_Auto 1] :  Store Value (Shared) for market: pl = -2.73
5/16/2022 14:46:18: [G_Auto 1] :  Store Value (Shared) for market: currentOddsA = 1.1
5/16/2022 14:46:18: [G_Auto 1] :  Store Value (Shared) for market: currentOddsB = 11
5/16/2022 14:46:21: [G_Auto 2] :  € 8.86 Back bet placed on Arina Rodionova at 1.16. Entirely unmatched when it initially reached the market.   Ref: 11759
5/16/2022 14:46:21: [G_Auto 2] :  € 2.42 Back bet placed on Arina Rodionova at 1.59. Entirely unmatched when it initially reached the market.   Ref: 11761
5/16/2022 14:46:21: [G_Auto 2] :  € 3.62 Back bet placed on Arina Rodionova at 1.39. Entirely unmatched when it initially reached the market.   Ref: 11762
5/16/2022 14:46:21: [G_Auto 2] :  € 6.20 Back bet placed on Arina Rodionova at 1.23. Entirely unmatched when it initially reached the market.   Ref: 11764
5/16/2022 14:46:21: [G_Auto 2] :  € 26.99 Back bet placed on Arina Rodionova at 2.84. Entirely unmatched when it initially reached the market.   Ref: 11765
5/16/2022 14:46:24: [G_Auto 2] :  € 1.12 Back bet placed on Arina Rodionova at 2.26. Entirely unmatched when it initially reached the market.   Ref: 11766
