Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
26/03/2022 22:25:53,Back,Taylor Fritz,1.42,15.78,10209,
26/03/2022 22:21:49,Lay,Taylor Fritz,1.54,14.55,10207,
26/03/2022 22:18:30,Back,Taylor Fritz,1.43,14.83,10206,
26/03/2022 22:16:27,Lay,Taylor Fritz,1.59,13.33,10204,
26/03/2022 22:09:12,Back,Taylor Fritz,1.48,36.88,10202,
26/03/2022 22:03:49,Lay,Taylor Fritz,1.16,47.06,10200,
26/03/2022 22:00:48,Back,Taylor Fritz,1.1,58.17,10199,
26/03/2022 21:55:09,Lay,Taylor Fritz,1.13,57.14,10197,
26/03/2022 21:49:15,Back,Taylor Fritz,1.11,58.69,10195,
26/03/2022 21:44:16,Lay,Taylor Fritz,1.13,57.14,10193,
26/03/2022 21:40:56,Back,Taylor Fritz,1.08,59.79,10191,
26/03/2022 21:37:33,Lay,Taylor Fritz,1.13,57.14,10190,
26/03/2022 21:33:19,Back,Taylor Fritz,1.09,63.23,10188,
26/03/2022 21:29:34,Lay,Taylor Fritz,1.12,61.54,10186,
26/03/2022 21:11:33,Back,Taylor Fritz,1.08,68.53,10179,
26/03/2022 21:08:37,Lay,Taylor Fritz,1.11,66.67,10177,
26/03/2022 21:03:25,Back,Taylor Fritz,1.09,67.89,10169,
26/03/2022 20:58:32,Lay,Taylor Fritz,1.11,66.67,10164,
26/03/2022 20:50:44,Back,Taylor Fritz,1.1,58.7,10158,
26/03/2022 20:47:54,Lay,Taylor Fritz,1.13,57.14,10155,
26/03/2022 20:44:43,Back,Taylor Fritz,1.25,26.84,10151,
26/03/2022 20:42:29,Lay,Taylor Fritz,1.3,25.81,10150,
