Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
08/04/2022 01:32:19,Back,Anhelina Kalinina,1.23,6.2,17568,
08/04/2022 01:32:09,Back,Anhelina Kalinina,1.16,8.86,17565,
08/04/2022 01:30:21,Lay,Anhelina Kalinina,1.1,100,17505,
08/04/2022 00:58:16,Back,Anhelina Kalinina,1.88,1.36,17538,
08/04/2022 00:50:43,Back,Anhelina Kalinina,1.54,2.22,17535,
08/04/2022 00:50:38,Back,Anhelina Kalinina,1.51,3.91,17542,
08/04/2022 00:42:07,Back,Anhelina Kalinina,1.34,5.89,17544,
08/04/2022 00:34:05,Lay,Anhelina Kalinina,1.2,50,17503,
08/04/2022 00:32:18,Lay,Anhelina Kalinina,1.3,20,17506,
08/04/2022 00:26:56,Back,Anhelina Kalinina,2.38,0.58,17519,
08/04/2022 00:17:23,Back,Anhelina Kalinina,1.76,1.05,17522,
08/04/2022 00:15:38,Lay,Anhelina Kalinina,1.4,10,17500,
