5/22/2022 09:18:29: [G_Auto 2] :  Store Text Value (Shared) for Elena-Gabriela Ruse: info = marketName: Ruse v Mertens - Match Odds; runnerA: Elena-Gabriela Ruse; runnerB: Elise Mertens 
5/22/2022 09:18:29: [G_Auto 2] :  Store Value (Shared) for market: aId = 11439772
5/22/2022 09:18:29: [G_Auto 2] :  Store Value (Shared) for market: bId = 9002334
5/22/2022 17:16:29:  Guardian has detected that the market is in-play
5/22/2022 17:16:29:  Guardian has detected that the market is suspended
5/22/2022 17:16:42: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.72; bBsp: 1.57; volume: 9777.84 
5/22/2022 17:16:42: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.72; bBsp: 1.57; volume: 9777.84 
5/22/2022 17:16:42:  Guardian has detected that the market is now unsuspended
5/22/2022 18:00:53: [G_Auto 2] :  Automation Signal for market: secondSet = 5
5/22/2022 18:01:05: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 6.2
5/22/2022 18:01:05: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 1.18
5/22/2022 18:32:56:  Guardian has detected that the market is suspended
