Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
07/04/2022 00:49:33,Back,Kaia Kanepi,1.15,39.75,11252,
07/04/2022 00:45:01,Lay,Kaia Kanepi,1.2,38.1,11251,
07/04/2022 00:36:00,Back,Kaia Kanepi,1.14,43.96,11248,
07/04/2022 00:29:07,Lay,Kaia Kanepi,1.19,42.11,11245,
06/04/2022 22:57:48,Back,Kaia Kanepi,1.12,48.74,11233,
06/04/2022 22:52:37,Lay,Kaia Kanepi,1.16,47.06,11230,
06/04/2022 22:47:48,Back,Kaia Kanepi,1.11,51.64,11225,
06/04/2022 22:43:51,Lay,Kaia Kanepi,1.15,50,11224,
06/04/2022 22:38:08,Back,Kaia Kanepi,1.34,18.17,11219,
06/04/2022 22:35:20,Lay,Kaia Kanepi,1.48,16.33,11216,
