Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
23/03/2022 18:45:26,Back,Vera Zvonareva,1.06,69.82,11420,
23/03/2022 18:42:02,Lay,Vera Zvonareva,1.11,66.67,11415,
23/03/2022 18:28:02,Back,Vera Zvonareva,1.19,28.91,11402,
23/03/2022 18:23:32,Lay,Vera Zvonareva,1.29,26.67,11395,
23/03/2022 18:18:56,Back,Vera Zvonareva,1.24,24.19,11391,
23/03/2022 18:12:00,Lay,Vera Zvonareva,1.35,22.22,11382,
23/03/2022 18:08:03,Back,Vera Zvonareva,1.64,18.43,11376,
23/03/2022 18:04:14,Lay,Vera Zvonareva,1.36,22.22,11372,
23/03/2022 18:01:07,Back,Vera Zvonareva,1.27,23.62,11369,
23/03/2022 17:56:07,Lay,Vera Zvonareva,1.35,22.22,11366,
23/03/2022 17:52:48,Back,Vera Zvonareva,1.6,11.6,11363,
23/03/2022 17:49:47,Lay,Vera Zvonareva,1.74,10.67,11358,
