Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
20/04/2022 16:00:32,Back,Anna Bondar,1.07,56.82,10875,
20/04/2022 15:55:41,Lay,Anna Bondar,1.14,53.33,10873,
20/04/2022 15:51:50,Back,Anna Bondar,1.09,56.26,10872,
20/04/2022 15:46:30,Lay,Anna Bondar,1.15,53.33,10870,
20/04/2022 15:42:50,Back,Anna Bondar,1.26,23.81,10867,
20/04/2022 15:39:07,Lay,Anna Bondar,1.35,22.22,10866,
20/04/2022 15:33:24,Back,Anna Bondar,1.26,19.73,10865,
20/04/2022 15:27:53,Lay,Anna Bondar,1.46,17.02,10863,
20/04/2022 15:24:22,Back,Anna Bondar,1.89,12.13,10861,
20/04/2022 15:19:57,Lay,Anna Bondar,1.52,15.09,10859,
20/04/2022 15:15:30,Back,Anna Bondar,1.93,11.35,10857,
20/04/2022 15:11:01,Lay,Anna Bondar,1.56,14.04,10854,
