Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
20/04/2022 12:26:31,Back,Emil Ruusuvuori,1.13,46.01,10729,
20/04/2022 12:22:49,Lay,Emil Ruusuvuori,1.17,44.44,10723,
20/04/2022 12:18:41,Back,Emil Ruusuvuori,1.13,46.01,10718,
20/04/2022 12:14:37,Lay,Emil Ruusuvuori,1.17,44.44,10714,
20/04/2022 12:06:13,Back,Emil Ruusuvuori,1.38,17.28,10706,
20/04/2022 12:02:53,Lay,Emil Ruusuvuori,1.49,16,10703,
20/04/2022 11:56:14,Back,Emil Ruusuvuori,1.43,15.67,10695,
20/04/2022 11:53:31,Lay,Emil Ruusuvuori,1.54,14.55,10691,
20/04/2022 11:49:21,Back,Emil Ruusuvuori,1.44,16.34,10687,
20/04/2022 11:45:51,Lay,Emil Ruusuvuori,1.5,15.69,10685,
