Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
28/03/2022 23:14:19,Back,Taylor Fritz,1.21,30.85,10232,
28/03/2022 23:11:48,Lay,Taylor Fritz,1.26,29.63,10231,
28/03/2022 23:00:52,Lay,Taylor Fritz,1.61,0.0800000000000001,10230,
28/03/2022 22:55:56,Back,Taylor Fritz,1.49,14.03,10227,
28/03/2022 22:53:22,Lay,Taylor Fritz,1.61,12.9,10225,
28/03/2022 22:48:19,Back,Taylor Fritz,1.49,14.38,10224,
28/03/2022 22:45:00,Lay,Taylor Fritz,1.58,13.56,10222,
28/03/2022 22:41:21,Back,Taylor Fritz,1.47,14.82,10220,
28/03/2022 22:39:22,Lay,Taylor Fritz,1.58,13.79,10218,
28/03/2022 22:35:47,Back,Taylor Fritz,1.47,14.27,10215,
28/03/2022 22:32:31,Back,Tommy Paul,2.66,6.39,10214,
28/03/2022 22:32:31,Lay,Taylor Fritz,1.6,13.11,10213,
28/03/2022 22:28:02,Lay,Tommy Paul,1.88,9.09,10210,
28/03/2022 22:25:39,Back,Tommy Paul,1.73,10.69,10208,
28/03/2022 22:19:46,Back,Taylor Fritz,2.28,0.6,10207,
28/03/2022 22:19:43,Lay,Tommy Paul,1.77,10.39,10205,
28/03/2022 22:17:16,Lay,Taylor Fritz,1.7,0.805000000000291,10204,
