Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
03/05/2022 13:22:22,Back,Marin Cilic,1.57,11.03,10416,
03/05/2022 13:18:47,Lay,Marin Cilic,1.84,9.41,10413,
03/05/2022 13:18:47,Back,Albert Ramos-Vinolas,2.2,20,10414,
03/05/2022 13:10:30,Lay,Albert Ramos-Vinolas,1.21,36.36,10409,
03/05/2022 13:07:24,Back,Albert Ramos-Vinolas,1.16,32.18,10408,
03/05/2022 12:57:47,Lay,Albert Ramos-Vinolas,1.26,29.63,10403,
03/05/2022 12:44:23,Back,Albert Ramos-Vinolas,1.2,26.27,10394,
03/05/2022 12:40:19,Lay,Albert Ramos-Vinolas,1.34,23.53,10393,
03/05/2022 12:40:19,Back,Marin Cilic,4,4.28,10392,
03/05/2022 12:33:07,Lay,Marin Cilic,1.86,9.2,10387,
03/05/2022 12:30:09,Back,Marin Cilic,1.62,10.89,10385,
03/05/2022 12:24:22,Lay,Marin Cilic,1.83,9.64,10383,
03/05/2022 12:22:00,Back,Marin Cilic,1.67,11.63,10382,
03/05/2022 12:18:23,Lay,Marin Cilic,1.7,11.43,10380,
03/05/2022 12:15:09,Back,Marin Cilic,1.57,12.82,10379,
03/05/2022 12:11:14,Lay,Marin Cilic,1.66,12.12,10376,
03/05/2022 12:07:01,Back,Marin Cilic,1.58,21.77,10373,
03/05/2022 11:59:22,Lay,Marin Cilic,1.29,26.67,10368,
03/05/2022 11:55:58,Back,Marin Cilic,1.24,27.06,10366,
03/05/2022 11:54:07,Lay,Marin Cilic,1.3,25.81,10363,
03/05/2022 11:50:32,Back,Marin Cilic,1.21,29.19,10361,
03/05/2022 11:47:42,Lay,Marin Cilic,1.28,27.59,10360,
03/05/2022 11:43:46,Back,Marin Cilic,1.26,26.63,10359,
03/05/2022 11:38:18,Lay,Marin Cilic,1.3,25.81,10356,
03/05/2022 11:33:10,Back,Marin Cilic,1.61,11.42,10354,
03/05/2022 11:29:28,Back,Albert Ramos-Vinolas,2.28,8.75,10350,
03/05/2022 11:29:28,Lay,Marin Cilic,1.77,10.39,10349,
03/05/2022 11:25:05,Lay,Albert Ramos-Vinolas,1.67,11.94,10347,
03/05/2022 11:25:02,Back,Marin Cilic,2.46,7.49,10346,
03/05/2022 11:20:57,Lay,Marin Cilic,1.75,10.53,10343,
03/05/2022 11:16:53,Back,Marin Cilic,1.66,11.08,10340,
03/05/2022 11:13:58,Lay,Marin Cilic,1.77,10.39,10338,
