3/31/2022 11:08:24: [G_Auto 2] :  Store Text Value (Shared) for Bemelmans/Masur: info = marketName: Bemelmans/Masur v Drzewiecki/Walkow - Match Odds; runnerA: Bemelmans/Masur; runnerB: Drzewiecki/Walkow 
3/31/2022 11:08:24: [G_Auto 2] :  Store Value (Shared) for market: aId = 26061184
3/31/2022 11:08:24: [G_Auto 2] :  Store Value (Shared) for market: bId = 21715367
3/31/2022 14:06:29:  Guardian has detected that the market is in-play
3/31/2022 14:06:29:  Guardian has detected that the market is suspended
3/31/2022 14:06:39: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.74; bBsp: 0; volume: 103.03 
3/31/2022 14:06:39: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.74; bBsp: 0; volume: 103.03 
3/31/2022 14:06:39:  Guardian has detected that the market is now unsuspended
3/31/2022 14:41:45: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.46
3/31/2022 14:41:45: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 2.04
3/31/2022 15:07:48:  Guardian has detected that the market is suspended
